candidateId,strategyVariantId,runs,scenarioCount,avgScore,medianScore,p10Score,p90Score,completionRate,avgSurvivalTimeSeconds,avgLevel,avgKills,avgDamageDealt,medianDamageDealt,p10DamageDealt,p90DamageDealt,avgDamageTaken,damageWindowPassRate,avgDamageWindowViolationCount,avgMaxDamageWindowRatio,damageSafetyPenalty,damageDealtStdDev,scoreStdDev,consistencyScore,generalFitnessScore
centered_candidate_000082_ad4c3f18,centered-gaussian,120,120,1215.0417,1136,685.5,1827.9,0.9417,118.7533,3.6167,56.4,1987.4417,1706.5,1104,3045.4,50.5667,0.225,1.175,0.2887,7703.1833,775.1718,448.4055,716.4141,-3585.9755
centered_candidate_000107_52a55552,centered-gaussian,120,120,1225.7583,1156,682.9,1895.9,0.9083,118.46,3.7,56.625,1973.075,1702.5,1102,3035.5,51.8583,0.2667,1.1333,0.3039,7686,776.7892,449.7769,713.6054,-3603.5873
centered_candidate_000053_fd48f09e,centered-gaussian,120,120,1209.4583,1122.5,658.7,1799.4,0.9333,119.2617,3.5917,56.175,1972.9583,1707.5,1104,3008.6,50.7083,0.2667,1.1917,0.2805,7711.0167,753.075,428.2168,727.4625,-3609.7492
centered_candidate_000101_11ade50c,centered-gaussian,120,120,1200.1917,1160,649.8,1919.2,0.875,117.0683,3.6,56.075,1929.0583,1690.5,1104.9,2917.5,54.3083,0.2417,1.0667,0.3408,7634.8667,766.997,458.1503,721.4015,-3615.838
centered_candidate_000092_1ea8e445,centered-gaussian,120,120,1208.1667,1122,673.5,1881.4,0.925,119.0387,3.6,56.45,1980.025,1723.5,1119.3,3033.3,53.5917,0.2667,1.1583,0.301,7753.125,770.2574,454.4147,734.1713,-3630.4357
centered_candidate_000020_8f968c73,centered-gaussian,120,120,1201.075,1092,700.5,1856.5,0.8917,118.1229,3.575,56.0333,1934.025,1615.5,1103.8,2974,52.2083,0.2333,1.0833,0.327,7629.05,753.6416,442.9113,726.9792,-3633.7658
centered_candidate_000014_5a646b1c,centered-gaussian,120,120,1209.45,1167.5,650.8,1845,0.85,117.4342,3.6333,56.55,1949.7167,1733.5,1104,3017.1,55.2667,0.3,1.075,0.3309,7702.075,756.8888,457.6832,725.5556,-3653.0972
centered_candidate_000070_ac84a07c,centered-gaussian,120,120,1190.0417,1126.5,633,1848.5,0.875,117.3471,3.5917,55.3083,1927.85,1664,1117.8,2891.8,54.3917,0.2583,1.075,0.3371,7669.875,753.842,447.3073,740.879,-3653.6692
centered_candidate_000001_f1769732,centered-gaussian,120,120,1189.35,1139,704.5,1829.1,0.9083,118.4625,3.575,54.7583,1907.775,1666,1095.9,2831.9,50.9667,0.2167,1.1667,0.2911,7658.9667,703.3832,423.6967,744.2084,-3657.6433
centered_candidate_000013_49ced4b5,centered-gaussian,120,120,1202.8333,1144,676.7,1920.4,0.9083,118.7729,3.575,55.7583,1962.0667,1668,1102.3,3015,49.825,0.2167,1.1667,0.2919,7713.5333,763.7011,448.6057,720.4494,-3657.8301
centered_candidate_000109_d2936bd1,centered-gaussian,120,120,1188.0667,1152,638.7,1788.9,0.9167,118.7804,3.5667,54.9167,1955.1167,1720,1127.8,3001.9,50.2833,0.1833,1.2,0.2855,7760.9833,747.0313,424.0701,754.2843,-3659.9965
search_candidate_000039_6e58595f,random-phased,120,120,1251.3333,1159,673.3,1975.2,0.8833,116.6,3.775,58.8583,1929.1833,1720,1101.6,2935.1,54.3583,0.2667,1.0917,0.3321,7697.7583,775.129,492.9502,714.0355,-3663.1412
centered_candidate_000120_56ce5cbd,centered-gaussian,120,120,1203.9583,1144,659.8,1864.9,0.9083,118.2583,3.6,56,1963.4083,1707.5,1104,2975.9,50.5333,0.2333,1.175,0.2919,7747.9667,768.3442,450.1515,719.8279,-3670.2761
centered_candidate_000054_3f7e6904,centered-gaussian,120,120,1204.4,1140.5,638.7,1856.5,0.9,118.5183,3.6417,55.925,1956.45,1673.5,1126,2981.3,52.4333,0.2417,1.1583,0.2932,7751.8833,756.7249,457.3264,747.6376,-3683.5558
centered_candidate_000080_9a008c9e,centered-gaussian,120,120,1220.4917,1133.5,657,1868.7,0.9083,118.6987,3.6333,56.6917,1973.4333,1723.5,1125.5,3047.7,51.1167,0.225,1.1833,0.2965,7801.0417,754.2243,442.929,748.3879,-3686.7141
centered_candidate_000117_729143e5,centered-gaussian,120,120,1211.1667,1120.5,670.2,1919,0.8417,117.4287,3.6,56.8583,1944.9417,1646,1122.3,3013.5,55.5083,0.2833,1.0583,0.344,7714.3667,785.11,457.9635,729.745,-3706.2627
centered_candidate_000009_515a70ab,centered-gaussian,120,120,1212.4583,1180,675.4,1830.6,0.9333,118.9688,3.6,56.45,1968.325,1801.5,1103.8,2923.8,51.5417,0.2417,1.2,0.2888,7860.5167,737.1314,433.418,735.2343,-3715.4481
centered_candidate_000002_b81415c4,centered-gaussian,120,120,1187.0333,1123.5,670.7,1785.9,0.925,118.56,3.5,55.0833,1934.5667,1699.5,1089,2978.7,49.8917,0.25,1.1917,0.2773,7773.575,746.4658,430.5932,715.7671,-3730.2049
centered_candidate_000008_4734d1e5,centered-gaussian,120,120,1208.7083,1164.5,631.5,1819.2,0.8833,117.1271,3.65,56.2417,1952.0917,1743,1106,2978.8,52.2333,0.2917,1.1417,0.3046,7807.0583,792.7967,449.8682,709.6017,-3736.2797
centered_candidate_000021_3bebefd5,centered-gaussian,120,120,1210.425,1176,673.9,1908.6,0.8833,117.2775,3.625,56.3,1934.9583,1738,1103.9,2909.3,50.7583,0.2583,1.1667,0.289,7791.525,767.0558,456.6206,720.3721,-3739.4856
centered_candidate_000065_92f94c09,centered-gaussian,120,120,1175,1120,644.9,1776,0.8917,119.0229,3.5333,54.35,1942.7667,1717,1115.7,2888.1,52.125,0.275,1.175,0.2874,7807.4667,719.1522,424.7385,756.1239,-3739.7219
centered_candidate_000002_d76f10ec,centered-gaussian,120,120,1210.8167,1146.5,656.6,1858.8,0.9,118.4204,3.6083,56.3917,1960.825,1714.5,1115.8,2961.1,52.5833,0.25,1.175,0.303,7825.3833,760.4958,466.0501,735.5521,-3740.7179
centered_candidate_000023_e3e1215b,centered-gaussian,120,120,1198.9,1079,646.9,1930.2,0.9083,118.7183,3.5833,55.5167,1953.2583,1690.5,1121.6,2987.2,50.95,0.2667,1.2083,0.277,7817.2333,750.0193,457.4098,746.5903,-3742.2803
centered_candidate_000041_5db53493,centered-gaussian,120,120,1176.7583,1093,664.7,1818.6,0.9167,118.5617,3.4917,54.7417,1956.45,1728,1104,3009.4,52.1917,0.25,1.175,0.2982,7853.5,759.2967,435.9042,724.3516,-3767.4463
centered_candidate_000114_645af9db,centered-gaussian,120,120,1208.7167,1160,668.9,1913.5,0.9167,117.8846,3.6083,56.2583,1941.6333,1715,1104,2956.5,53.35,0.25,1.1667,0.3091,7846.7667,751.3304,461.7468,728.3348,-3781.233
centered_candidate_000094_c2308d08,centered-gaussian,120,120,1199.5833,1192.5,644,1798,0.925,119.1925,3.6083,55.4667,1959.3667,1753.5,1122.8,2943.3,51.2583,0.2583,1.225,0.2717,7907.675,719.1742,424.6111,763.2129,-3782.7357
centered_candidate_000092_633791f3,centered-gaussian,120,120,1196.95,1144.5,633.9,1892.1,0.925,117.8117,3.6,55.7167,1957.125,1716,1080,3029.1,52.8833,0.2583,1.2,0.2964,7861.575,784.7955,463.8411,687.6023,-3798.4295
centered_candidate_000071_db6df2fd,centered-gaussian,120,120,1196.8583,1124.5,642.6,1818.4,0.9167,118.4233,3.575,55.575,1948.4167,1688,1125.7,2952.7,52.5833,0.25,1.1833,0.3005,7896.8417,754.5093,450.5719,748.4453,-3820.9826
centered_candidate_000101_f04034e0,centered-gaussian,120,120,1208.9833,1174,676.1,1823.3,0.9,118.5125,3.6,56.325,1964.475,1715,1101,3036.8,52.625,0.2,1.1833,0.3131,7897.6833,779.4904,441.462,711.2548,-3822.8574
centered_candidate_000016_b81368ec,centered-gaussian,120,120,1230.1667,1181.5,701.7,1895.1,0.9167,118.9467,3.6833,57.15,1980.0083,1783,1104,2959.2,52.575,0.2417,1.2167,0.2886,7962.8,743.9149,452.5463,732.0426,-3824.1498
centered_candidate_000054_314ed26b,centered-gaussian,120,120,1203.225,1131.5,656.3,1882.1,0.875,116.3163,3.6,56.5167,1921.625,1705,1084.5,2984.3,50.8667,0.25,1.15,0.3047,7844.35,789.5775,481.7165,689.7112,-3844.0828
centered_candidate_000049_46e61936,centered-gaussian,120,120,1179.2583,1155,657.4,1792.7,0.8833,117.9842,3.5667,54.4667,1925.6333,1669.5,1108.5,2897.7,53.5583,0.25,1.1917,0.2956,7867.0833,743.887,434.8121,736.5565,-3852.622
centered_candidate_000009_726e0c71,centered-gaussian,120,120,1216.5583,1151.5,634.7,1859.6,0.8667,118.2358,3.6583,56.725,1960.1667,1690,1104,2968,52.8917,0.2583,1.15,0.3153,7898.8917,754.4147,446.2856,726.7927,-3852.6331
centered_candidate_000066_6257bfa9,centered-gaussian,120,120,1226.9833,1141.5,660.6,1900.5,0.9,117.6946,3.7,57.275,1975.3,1750,1084.5,2999.5,54.4333,0.2583,1.1417,0.3266,7949.9667,787.0742,461.4182,690.9629,-3860.7741
centered_candidate_000001_e8707e1e,centered-gaussian,120,120,1206.4917,1197.5,656.6,1816.7,0.875,117.7392,3.6083,56.3,1958.4417,1732.5,1091.3,2999.5,53.4083,0.2333,1.1667,0.3099,7935.025,776.4246,447.1782,703.0877,-3877.4358
centered_candidate_000008_0b7ea4bb,centered-gaussian,120,120,1196.2833,1113.5,665.6,1942.2,0.875,118.0342,3.575,55.8833,1942.775,1682,1080,2979.1,55.5667,0.2333,1.1083,0.3412,7906.025,769.131,462.8022,695.4345,-3897.6631
centered_candidate_000103_1647c61c,centered-gaussian,120,120,1198.4083,1159,653.4,1807,0.9167,118.5575,3.6167,55.4833,1940.875,1710,1085,2943.2,52.2667,0.2167,1.225,0.2863,7946.6,737.9658,438.2998,716.0171,-3898.1882
centered_candidate_000022_c0527719,centered-gaussian,120,120,1215.3083,1146.5,649,1931.3,0.8333,116.715,3.625,56.975,1940.0833,1697,1104.1,3053.2,54.05,0.225,1.1167,0.3311,7919.525,785.7757,478.4228,711.2122,-3909.5726
search_candidate_000067_8dc1e200,random-phased,120,120,1212.2833,1158.5,664.8,1847.4,0.8833,117.3958,3.6167,56.8083,1919.7333,1711,1077.7,2897,52.1083,0.2417,1.1583,0.318,7927.75,754.1986,466.7553,700.6007,-3924.1099
centered_candidate_000098_9ed895c2,centered-gaussian,120,120,1192.775,1160.5,651.4,1811.6,0.8667,117.4558,3.6083,55.5583,1929.4417,1659,1079.6,2962.8,55.975,0.25,1.15,0.3171,7958.4833,763.5251,443.5896,697.8374,-3978.8808
search_candidate_000021_9f691543,random-phased,120,120,1022.675,991.5,630.8,1474.3,0.8583,117.0408,2.85,47.7583,1631.3583,1482,1008,2401,51.975,0.2583,1.0333,0.3389,7533.0333,566.5164,318.2253,724.7418,-3981.76
centered_candidate_000063_95ac2193,centered-gaussian,120,120,1179.5083,1106,636.6,1766.5,0.85,117.2896,3.5583,55.2083,1935.1083,1716.5,1101.6,2926.1,57.4917,0.25,1.1083,0.3519,8015.0417,769.4566,452.2231,716.8717,-3992.349
centered_candidate_000044_c2bf34cc,centered-gaussian,120,120,1199.0917,1121.5,627.9,1837.7,0.9083,118.3121,3.5833,55.9917,1968.3333,1703.5,1101.2,2998.6,55.3333,0.2333,1.2,0.3136,8099.25,785.9842,455.4216,708.2079,-4022.6384
centered_candidate_000040_0d3b5ad4,centered-gaussian,120,120,1186.7917,1161,623.7,1793,0.9083,117.7642,3.55,55.175,1926.8,1669.5,1101.6,2944.1,53.1,0.2167,1.2167,0.3066,8074.9833,765.9276,442.8729,718.6362,-4054.5794
centered_candidate_000058_1cfb7a71,centered-gaussian,120,120,1195.1167,1173,642.9,1885.7,0.875,117.2438,3.5667,55.8083,1962.7917,1730,1091.3,2985,54.4667,0.2167,1.2,0.3077,8139.2833,785.5836,461.8771,698.5082,-4079.51
centered_candidate_000097_82b32ca1,centered-gaussian,120,120,1208.3417,1164,644.9,1813.5,0.875,118.3183,3.6667,55.9667,1965.0333,1720.5,1103.8,2991.2,54.7917,0.275,1.2333,0.2957,8155.525,761.8949,453.8286,722.8526,-4085.8912
centered_candidate_000051_985b990b,centered-gaussian,120,120,1211.9583,1140.5,663,1924.2,0.8667,117.31,3.6667,56.5083,1935.975,1732,1094,3010.6,55.8333,0.2583,1.1583,0.3261,8127.2167,789.8389,473.6803,699.0806,-4095.6922
centered_candidate_000024_564ea4f0,centered-gaussian,120,120,1213.1667,1119.5,663.9,1858,0.8667,117.6296,3.6417,56.8333,1931.2083,1710,1077.6,2981,53.9583,0.2667,1.1583,0.3199,8104.125,780.7778,463.8429,687.2111,-4100.5811
centered_candidate_000031_7c5225bf,centered-gaussian,120,120,1211.25,1137.5,653.9,1884.9,0.875,117.2587,3.65,56.675,1949.8583,1680,1104,3011,55.9417,0.2083,1.1417,0.3369,8145.875,785.4191,463.2701,711.2904,-4113.8586
centered_candidate_000078_d34e431c,centered-gaussian,120,120,1217.1917,1167,636.8,1930.9,0.8833,115.4975,3.65,57.5417,1954.75,1748.5,1077.6,3048.3,53.8083,0.2333,1.2,0.3243,8234.3917,844.227,490.9189,655.4865,-4186.0677
centered_candidate_000055_e7d34bb9,centered-gaussian,120,120,1193.9083,1138,636.4,1898.8,0.8917,117.8567,3.5917,55.6417,1945.4,1744.5,1099.8,2961.8,55.3333,0.2,1.2333,0.3128,8269.35,763.3135,454.9539,718.1432,-4202.358
centered_candidate_000039_10f1a657,centered-gaussian,120,120,1182.4333,1120.5,647.4,1869.7,0.9,118.1733,3.5667,55.0167,1952.2083,1725.5,1108.5,2955.2,54.85,0.1667,1.2583,0.3052,8302.7333,749.4398,440.0801,733.7801,-4225.919
centered_candidate_000105_a24f2377,centered-gaussian,120,120,1183.1417,1121.5,657.3,1805.8,0.8833,118.0846,3.525,55.3083,1937.85,1693.5,1104,2903.3,52.975,0.2083,1.2667,0.2948,8281.975,750.866,434.6247,728.567,-4247.5949
centered_candidate_000041_aea18498,centered-gaussian,120,120,1212.675,1172.5,668.3,1882.6,0.8917,118.3558,3.6333,56.4333,1964.3167,1768,1097.1,3003.7,54.3833,0.2,1.2667,0.3024,8353.25,760.2849,438.3634,716.9575,-4257.4485
centered_candidate_000032_67ad1efb,centered-gaussian,120,120,1217.5083,1162.5,672,1886.3,0.8667,117.4867,3.7083,56.9833,1954.3167,1671.5,1105.8,2994,56.6167,0.2,1.1583,0.3525,8308.775,778.9917,467.188,716.3042,-4278.6342
centered_candidate_000104_ff757f4f,centered-gaussian,120,120,1201.975,1103.5,658.6,1789.6,0.8333,117.4679,3.6417,56.2833,1951.8667,1718,1104,2998.3,56.9667,0.2583,1.1583,0.3436,8346.05,776.1967,443.7784,715.9016,-4312.9363
centered_candidate_000065_82227a48,centered-gaussian,120,120,1221.5333,1170,641.6,1942.1,0.8583,117.1217,3.6917,57.3167,1966.3583,1663.5,1098.9,3088.2,56.7333,0.2417,1.1833,0.343,8374.825,804.2192,478.9329,696.7904,-4348.8519
search_candidate_000086_28411e60,random-phased,120,120,1019.1583,948.5,625.7,1500.9,0.8167,116.7429,2.9,47.65,1686.8917,1499,1031.3,2483.1,58.3,0.3083,1.0333,0.3694,7966.5667,596.1255,346.2644,733.2372,-4356.4142
centered_candidate_000089_012a9bcb,centered-gaussian,120,120,1192.1583,1146.5,621.4,1873.4,0.8833,117.5463,3.5833,55.9083,1941.5417,1773,1106,2970.1,55.1917,0.225,1.275,0.308,8448.175,751.9443,459.9901,730.0278,-4368.8611
centered_candidate_000029_7c134218,centered-gaussian,120,120,1177.375,1134.5,641.4,1800.9,0.875,117.4296,3.5167,55.2167,1960.775,1731,1115,3031.4,55.3083,0.1917,1.25,0.3231,8450.1333,804.0508,461.4323,712.9746,-4374.7634
centered_candidate_000073_54244599,centered-gaussian,120,120,1196.3083,1119,655.7,1848.8,0.9083,117.9192,3.6,55.6583,1959.25,1700,1080,2961.4,53.3667,0.2,1.3,0.2972,8475.0417,774.6013,451.1708,692.6994,-4425.0851
search_candidate_000025_dbeb3ce2,random-phased,120,120,1110.1333,1085.5,640.6,1630.3,0.8833,118.6079,3.2917,51.3667,1820.4083,1585.5,1079.8,2732.7,57.0667,0.25,1.2583,0.2945,8351.6917,643.7934,369.586,757.9033,-4497.406
centered_candidate_000093_0632bade,centered-gaussian,120,120,1205.3917,1151,670.7,1876,0.8333,117.1446,3.6667,56.2917,1964.1417,1676,1058.1,3032.5,58,0.25,1.2083,0.3369,8507.5333,798.9247,466.8212,658.6377,-4522.1375
centered_candidate_000090_40689cb7,centered-gaussian,120,120,1190.4,1137,633.6,1864.1,0.825,116.5608,3.5833,56.1667,1918.375,1666.5,1056,2984.1,60.325,0.2333,1.1667,0.364,8460.1583,788.9959,468.0706,661.502,-4530.1329
centered_candidate_000110_410da44c,centered-gaussian,120,120,1178.6667,1073.5,655.6,1763.4,0.8417,117.4404,3.5583,55.2417,1927.8083,1680,1080,2910.5,58.6917,0.225,1.2167,0.3474,8526.975,762.7266,455.8009,698.6367,-4550.606
centered_candidate_000084_aa20f906,centered-gaussian,120,120,1198,1123.5,664.9,1787.9,0.8917,118.7721,3.6333,55.5,1987.025,1716,1120.7,3078.1,56.45,0.1833,1.3083,0.3066,8689.9667,766.2936,437.5623,737.5532,-4579.1777
search_candidate_000060_fa5980d4,random-phased,120,120,1207.2,1154,621.5,1925.3,0.8,115.5267,3.7083,56.8833,1974.475,1686,1036.5,3075.2,61.2667,0.1917,1.175,0.3717,8547.5583,839.6012,492.6848,616.6994,-4584.8435
centered_candidate_000100_10ca0bb6,centered-gaussian,120,120,1206.4667,1106,639.7,1865.3,0.85,116.9812,3.625,57.0333,1934.025,1681.5,1099.8,3036.4,59.05,0.2,1.1917,0.3667,8611.175,789.8041,476.8302,704.8979,-4610.5404
centered_candidate_000044_f6a36ec1,centered-gaussian,120,120,1185.1417,1106.5,637.3,1866.6,0.8083,116.6013,3.6083,55.3083,1891.3917,1689,1080,2940.2,58.7167,0.2417,1.1833,0.3533,8561.8417,755.872,453.8956,702.064,-4633.3705
centered_candidate_000061_5c119eab,centered-gaussian,120,120,1202.675,1125,666.6,1896.6,0.8917,118.2987,3.5917,56.0417,1951.4583,1730.5,1103.6,2962.4,54.9667,0.1667,1.3417,0.3104,8747.6833,762.6776,461.7005,722.2612,-4678.5294
centered_candidate_000072_73d9ac35,centered-gaussian,120,120,1203.8417,1125,671.1,1895.1,0.8833,118.0787,3.6417,56.1917,1961.275,1687,1098.5,2968.1,57.65,0.225,1.275,0.3226,8765.9083,764.6746,455.4752,716.1627,-4717.1341
centered_candidate_000115_751ba5a6,centered-gaussian,120,120,1197.6833,1124.5,673.6,1820.7,0.8917,117.3413,3.625,55.7583,1942.4667,1736.5,1077.9,2916.9,55.9917,0.2333,1.2917,0.3251,8759.4167,772.3896,435.0784,691.7052,-4717.7856
centered_candidate_000118_47fc4efc,centered-gaussian,120,120,1209.7583,1133,649.1,1923,0.8167,116.325,3.6917,56.775,1916.2333,1687.5,1056,3028,60.7667,0.25,1.175,0.3738,8705.7583,794.3332,494.2533,658.8334,-4772.075
centered_candidate_000047_ef86f84c,centered-gaussian,120,120,1214.4,1139,676.7,1926.1,0.875,117.3596,3.6333,56.9083,1919.5667,1617.5,1113.5,2964.7,57.0333,0.175,1.2917,0.3279,8777.9667,768.6962,465.8357,729.1519,-4798.2196
centered_candidate_000102_ddba79fe,centered-gaussian,120,120,1217.325,1117,659.4,1928,0.8417,117.7487,3.675,57.475,1946.7833,1752,1104,3004.8,59.65,0.2083,1.2333,0.3604,8867.8667,773.9839,471.8029,717.0081,-4818.4484
centered_candidate_000003_f378116f,centered-gaussian,120,120,1201.175,1132,649.7,1846.3,0.8833,118.8025,3.6083,56.2417,1967.8083,1764.5,1126,2917.8,57.5833,0.1833,1.3417,0.3189,8978.8,744.4045,433.1716,753.7977,-4860.7155
centered_candidate_000023_4f920810,centered-gaussian,120,120,1191.8583,1098.5,677.9,1873.9,0.8333,117.055,3.5667,56.1667,1924.9167,1655.5,1080,2960.1,58.8,0.2083,1.2417,0.3544,8823.7083,772.2537,458.5087,693.8731,-4867.6004
centered_candidate_000096_5672b698,centered-gaussian,120,120,1196.2167,1108,615.5,1906.7,0.7917,115.6204,3.65,56.4417,1916.275,1638,1097.7,3002.8,63.3917,0.2083,1.1583,0.4064,8820.0917,809.0601,488.6128,693.17,-4891.7293
search_candidate_000010_6e67ec37,random-phased,120,120,945.8417,952,608.9,1305.7,0.7833,115.8104,2.55,44.6667,1546.725,1393,1008,2267.4,56.8417,0.225,1.0583,0.404,8331.9667,523.5816,288.1854,746.2092,-4943.0332
centered_candidate_000074_204aaf97,centered-gaussian,120,120,1191.2667,1151,614.3,1852.1,0.8333,116.8892,3.6083,56.0417,1937.875,1713.5,1087,2957.2,61.2083,0.2,1.3083,0.3433,8989.0917,774.5645,465.5432,699.7177,-4985.6565
centered_candidate_000027_2aa800db,centered-gaussian,120,120,1216.4833,1133,638.6,1926.3,0.8917,118.8242,3.6667,56.8833,1973.3917,1636,1115.8,3017.5,58.9333,0.1833,1.35,0.322,9052.8917,775.7951,462.8986,727.9025,-5000.6062
search_candidate_000017_a073f4e9,random-phased,120,120,1051.5833,1021,591,1521.1,0.7167,115.1654,3.225,48.3417,1740.1833,1506,967.9,2733.2,64.675,0.2583,1.0333,0.4401,8569.8417,696.496,395.4524,619.652,-5013.6546
centered_candidate_000035_575daf49,centered-gaussian,120,120,1178.725,1095.5,620,1809.1,0.8167,116.6175,3.5667,55.3917,1883.35,1636.5,1068.6,2909.1,61.6667,0.175,1.2417,0.3752,8968.4083,758.6599,454.5264,689.27,-5079.461
centered_candidate_000112_ff07b7ea,centered-gaussian,120,120,1166.75,1062.5,658.2,1886.1,0.7667,115.655,3.55,54.8917,1890.6667,1599.5,1056,2965.4,62.65,0.2333,1.1583,0.4112,8921.2333,788.457,466.8615,661.7715,-5081.529
centered_candidate_000080_ac24c9de,centered-gaussian,120,120,1217.0833,1124,617.9,1931.1,0.7833,115.5767,3.6833,57.575,1913.025,1664,1054.4,2963.2,62.275,0.2167,1.2,0.3914,9000.1583,798.5807,467.9552,655.1097,-5099.8047
centered_candidate_000116_430b5b4f,centered-gaussian,120,120,1201,1156,639.3,1876.8,0.8083,116.2954,3.6583,56.8417,1927.3833,1698,1080,2919.9,63.3833,0.1917,1.2333,0.3811,9091.5,784.3496,466.1607,687.8252,-5125.385
search_candidate_000089_487cd956,random-phased,120,120,1179.75,1145.5,622.7,1849.1,0.8583,118.0675,3.5583,55.2917,1905.8833,1674,1080,2927.3,59.7917,0.225,1.375,0.3151,9134.5667,719.8339,427.1449,720.0831,-5170.5001
centered_candidate_000040_aa1dd539,centered-gaussian,120,120,1179.9417,1092,576.9,1881.6,0.7333,114.6083,3.6333,56.0333,1912.7667,1669.5,979,2959.9,66.6083,0.1833,1.15,0.4308,8990.6083,828.21,492.5448,564.895,-5176.046
centered_candidate_000048_05066663,centered-gaussian,120,120,1199.725,1150,625.9,1813.5,0.8833,117.9417,3.675,56.1917,1990.55,1808,1101.7,3015.4,59.8833,0.15,1.4083,0.3197,9376.5333,772.7828,451.6051,715.3086,-5236.2349
centered_candidate_000095_8c3492bb,centered-gaussian,120,120,1176.0417,1101,660.5,1763.4,0.8583,118.2013,3.575,54.9167,1947.1,1728,1127.8,2959.9,59.1333,0.175,1.3917,0.3259,9304.0417,749.7552,438.2786,752.9224,-5236.5105
centered_candidate_000017_ba515ff9,centered-gaussian,120,120,1172.95,1083.5,617.2,1841,0.775,115.3704,3.5917,55.1417,1896.2167,1609.5,1078.2,2946.2,61.4417,0.2417,1.2417,0.3735,9115.1167,777.0362,451.8943,689.6819,-5241.7936
search_candidate_000072_e47ae75d,random-phased,120,120,1161.2583,1138,656.1,1728.1,0.875,118.1742,3.5083,54.0667,1928.1417,1718.5,1079.8,2915.4,57.9833,0.15,1.4083,0.3187,9269.575,736.9107,401.5977,711.3446,-5254.5344
centered_candidate_000045_a826e436,centered-gaussian,120,120,1176.8583,1093,585,1826.4,0.7917,116.0029,3.6167,55.5917,1939.3917,1731,1055,2935.7,63.725,0.1583,1.3083,0.3721,9231.2667,820.1267,474.661,644.9366,-5268.5543
search_candidate_000031_392c24a5,random-phased,120,120,1116.6083,1035,595.5,1710.9,0.75,115.4225,3.3667,52.7917,1761.7917,1503,1053.6,2717.3,63.5,0.2333,1.1667,0.4028,8942.5083,693.1054,440.7656,707.0473,-5280.6472
centered_candidate_000076_de23d7d6,centered-gaussian,120,120,1184.125,1110,642.6,1803.8,0.8667,118.4171,3.55,55.4583,1945,1692.5,1080,2902.2,56.4083,0.1417,1.425,0.3073,9328.95,751.2307,448.134,704.3846,-5315.4897
centered_candidate_000029_d66c085f,centered-gaussian,120,120,1192.775,1170,659.7,1783,0.8917,117.9875,3.5667,55.7833,1961.8417,1736.5,1104,3084,55.775,0.1,1.4667,0.3086,9451.0417,759.9988,441.5023,724.0006,-5367.9165
centered_candidate_000062_4f41e129,centered-gaussian,120,120,1196.6167,1128.5,617.5,1807.4,0.7917,116.36,3.6417,56.7,1942.3167,1791.5,1080,2992.4,63.3917,0.15,1.2667,0.3969,9393.55,788.408,457.7408,685.796,-5374.4908
centered_candidate_000004_271cd6ec,centered-gaussian,120,120,1192.8583,1140.5,644.4,1833.6,0.7833,115.9838,3.625,56.5667,1890.9417,1715,1080,2964.6,64.1083,0.1833,1.2833,0.3968,9396.85,772.649,467.0969,693.6755,-5470.0066
search_candidate_000113_cb913c1f,random-phased,120,120,1199.475,1105.5,646.1,1897.3,0.8167,115.9146,3.625,56.9667,1913.7667,1725,1056,2949,62.3583,0.1833,1.3417,0.3602,9430.1833,782.2514,477.5598,664.8743,-5479.0085
centered_candidate_000113_4e7b994e,centered-gaussian,120,120,1193.4417,1128.5,631.7,1779.1,0.8917,118.0829,3.65,55.725,1965.4583,1701.5,1104,2998.6,61.475,0.1333,1.4083,0.3475,9573.0167,765.0415,454.3022,721.4793,-5504.2791
centered_candidate_000075_ec11e6d2,centered-gaussian,120,120,1192.1167,1108.5,622.2,1922.2,0.7917,115.1504,3.6583,56.4583,1891.7,1647.5,1023.7,2925.5,65.4,0.15,1.25,0.4186,9400.875,800.6918,472.8951,623.3541,-5550.7008
centered_candidate_000071_dd2ac504,centered-gaussian,120,120,1194.5667,1111.5,615.5,1912.4,0.725,114.6038,3.6583,57.25,1932.25,1774.5,1017.2,3046.1,68.4083,0.2417,1.25,0.4066,9492.7583,824.4102,491.5416,604.9949,-5579.4394
search_candidate_000004_0bb42405,random-phased,120,120,1169.0167,1101.5,663.8,1807.2,0.7833,115.5667,3.6083,54.85,1839.7,1728,1032,2828.3,64.1833,0.1333,1.2833,0.4098,9459.3917,714.3447,450.1129,674.8276,-5609.8595
centered_candidate_000052_6015d571,centered-gaussian,120,120,1198.7833,1153.5,645.7,1864.9,0.8667,118.3325,3.6417,56.2667,1969.3333,1728,1103.5,3027.4,62.0333,0.1,1.4333,0.3472,9697.3167,769.1302,446.9252,718.9349,-5624.763
centered_candidate_000060_b4c21201,centered-gaussian,120,120,1185.475,1134,653.9,1846.6,0.7917,115.975,3.5667,56.35,1875.2917,1685,1080,2927.6,63.8667,0.1833,1.275,0.4078,9572.9667,759.7098,459.394,700.1451,-5671.3126
centered_candidate_000006_eaa6213e,centered-gaussian,120,120,1174.2583,1103,647.4,1820.9,0.875,117.6783,3.5667,55.1833,1940.9583,1707.5,1104,2963.5,61.4333,0.1333,1.4583,0.3347,9748.6167,767.7362,459.6855,720.1319,-5709.982
