candidateId,strategyVariantId,runs,scenarioCount,bossKillRate,avgExp,medianExp,p10Exp,p90Exp,expStdDev,avgScore,medianScore,p10Score,p90Score,completionRate,avgSurvivalTimeSeconds,avgLevel,avgKills,avgDamageDealt,medianDamageDealt,p10DamageDealt,p90DamageDealt,avgDamageTaken,damageWindowPassRate,avgDamageWindowViolationCount,avgMaxDamageWindowRatio,damageSafetyPenalty,damageDealtStdDev,scoreStdDev,consistencyScore,generalFitnessScore
centered_candidate_000356_f3465e0f,centered-gaussian,8,8,0,301.375,71.5,56.6,639.9,610.4584,3088.875,1499,1249.3,5613.3,0,170.3125,7.375,155.25,7591.875,2657.5,2208.3,15199.5,161.75,0,2.75,0.6407,20894.5,12931.0322,4369.1557,-248.6292,301.375
centered_candidate_000024_070175b0,centered-gaussian,8,8,0,298.25,71,45.4,641.9,620.3831,3088.5,1450.5,1029.3,5775.7,0,166.5125,7.25,158,6759.625,2724.5,1547.2,13567.9,170.125,0,3,0.7424,22678.25,11551.2647,4676.6112,-264.7915,298.25
centered_candidate_000048_31c344c4,centered-gaussian,8,8,0,297.875,107.5,57.8,803.9,389.2924,3182,1969.5,1171.4,6994.2,0,173.525,8.5,156.625,6528,3339,1770.5,15567.8,178.125,0,3.125,0.6219,23296.75,7613.7127,2942.3624,-136.8462,297.875
centered_candidate_000185_685a410e,centered-gaussian,8,8,0,295.875,52,36,668.3,628.3507,2980.25,1159,866.7,6008.3,0,150.25,7,153.25,7069.75,1719.5,1250.1,15247.7,164.875,0,3,0.6517,22803.25,13659.0208,4678.2032,-278.1754,295.875
search_candidate_000273_c5ae1434,random-phased,8,8,0,295.375,82.5,55.2,636.5,549.3373,3117,1711,1231.6,5659.3,0,189.425,7.875,153.375,6926.25,3459.5,2323,13104.3,179,0,3.375,0.511,23145.25,9613.9692,3908.5701,-219.4687,295.375
search_candidate_000281_23bc2fa8,random-phased,8,8,0,293.5,41.5,29,790.5,548.4079,2899.375,925.5,707.7,6951.3,0,159.4125,7.125,146.5,5697.625,1415,940,14547.3,186.125,0,2.375,0.8673,20451.875,9332.3796,4180.7871,-245.204,293.5
centered_candidate_000005_d0d8afc8,centered-gaussian,8,8,0,289.25,53.5,38.3,699.3,563.5995,3028.25,1214,905.6,6387,0,171.0375,7.375,151.875,6311.5,1910,1404.7,14400,164.25,0,2.625,0.7635,21094.125,10174.2975,4375.0852,-243.4998,289.25
centered_candidate_000208_b539f838,centered-gaussian,8,8,0,288.625,59,33.2,635.6,618.7485,2907.125,1280.5,724.9,5669.5,0,151.2,6.875,148.875,6300.5,2089,1110.9,13041.6,165.875,0,2.75,0.7163,21718.25,11827.175,4654.6774,-276.1743,288.625
search_candidate_000059_b217d0f5,random-phased,8,8,0,285.25,80,60.5,595.9,534.0044,3082.125,1616.5,1295.7,5478.6,0,184.9125,7.625,154,6438.375,3128.5,2358,11818.5,176.375,0,3.75,0.5102,25357.25,8672.2749,3844.2524,-206.5022,285.25
centered_candidate_000350_7ff35a5d,centered-gaussian,8,8,0,282.75,68.5,31.7,615.7,588.9482,2856.5,1409,777,5368.7,0,158.5625,7.125,142.25,6606.125,2561,1078.3,13474.7,164.625,0,3,0.6512,22302.5,11543.9442,4245.3335,-262.7741,282.75
centered_candidate_000184_bafe808e,centered-gaussian,8,8,0,282.625,91,39.2,612.9,447.7376,3021.5,1621,933.9,5732.7,0,188.8875,7.875,146.125,6746.125,3184,1793,13430.2,169.375,0,3,0.6273,22163,8476.0188,3258.2382,-184.6688,282.625
