candidateId,strategyVariantId,runs,scenarioCount,bossKillRate,avgExp,medianExp,p10Exp,p90Exp,expStdDev,avgScore,medianScore,p10Score,p90Score,completionRate,avgSurvivalTimeSeconds,avgLevel,avgKills,avgDamageDealt,medianDamageDealt,p10DamageDealt,p90DamageDealt,avgDamageTaken,damageWindowPassRate,avgDamageWindowViolationCount,avgMaxDamageWindowRatio,damageSafetyPenalty,damageDealtStdDev,scoreStdDev,consistencyScore,generalFitnessScore
centered_candidate_000436_07bddd38,centered-gaussian,5,5,0.2,1233,308,145.6,2957.2,1390.2918,9722.6,3430,2214.4,21415,0.2,303.12,18.4,493.2,29738.4,6990,4601.6,71823.2,263.2,0,4.2,0.533,29717.2,35012.2408,9378.6649,-549.5459,1233
centered_candidate_000001_de36c64b,centered-gaussian,5,5,0.2,1231,86,54.4,3219.8,1617.7099,9424.4,1726,1230,22872,0.2,267,16.4,486.4,34495,3682,2473,91556.2,239.2,0,4,0.5535,28755,49366.6107,10799.1019,-754.4549,1231
centered_candidate_000012_d4011732,centered-gaussian,5,5,0.2,1226,240,76.2,3220,1746.3566,9205,3085,1533.8,22097.8,0.2,275.1,16.6,466.6,43716.2,6957,2903,118717.8,245.4,0,4.8,0.4933,31781,69598.7001,11152.2855,-796.9783,1226
centered_candidate_000178_4b1062d3,centered-gaussian,5,5,0.2,1210,1668,168.2,2056.6,862.5249,9979.8,13139,2318.8,16189.8,0.2,326.24,19.8,504.8,25531.8,30137,4738.4,44906,273.6,0,4.4,0.6388,31475,17887.2416,6292.8282,-263.0624,1210
centered_candidate_000508_7dc3fcdd,centered-gaussian,5,5,0.2,1209.6,90,62.4,3154.6,1585.2834,9431.4,1719,1456.6,22737.4,0.2,266.8,16.6,489,27526.6,3365,2782.6,70754.4,246.6,0,3.8,0.5675,27808.8,36262.0282,10737.9165,-730.2417,1209.6
centered_candidate_000141_76e15285,centered-gaussian,5,5,0.2,1196.4,80,75.4,3034.8,1460.6,9384.6,1759,1540,21944.8,0.2,270.52,16.6,485.4,32779.4,3952,2912.6,83131.8,239,0,3.8,0.6285,27964.6,40950.7075,9939.3384,-654.9,1196.4
centered_candidate_000157_edfd138e,centered-gaussian,5,5,0.2,1189.6,164,67.4,2839.6,1335.5048,9350.8,2406,1321.2,20893,0.2,269.36,17,481.8,28203.4,4886,2486.2,66445.8,249.2,0,4.6,0.5424,31589.2,30642.2816,9387.9892,-600.3524,1189.6
centered_candidate_000177_bb0e51c0,centered-gaussian,5,5,0.2,1171.8,71,59.8,2851.4,1358.3016,9049.8,1559,1265.8,20787.8,0.2,259.8,16.4,464.2,28443.4,2585,2360,68428.8,243.2,0,3.4,0.6274,25574.8,31987.2043,9435.2106,-619.3508,1171.8
centered_candidate_000311_4809ea72,centered-gaussian,5,5,0.2,1146.2,104,48.4,3112.4,1720.9007,8665,1965,1037.6,21794.4,0.2,248.54,15.4,443.4,43789.4,3542,1932.4,122763.4,234.2,0,4.4,0.6113,30431.6,73932.9064,11290.4934,-812.0504,1146.2
centered_candidate_000302_cd75a4ab,centered-gaussian,5,5,0.2,1142.2,1824,48,1900.4,892.4278,9401.6,14496,1074.6,15157.2,0.2,294.1,18,481.6,24761,37378,1884.2,41366.2,257.6,0,4.2,0.6537,30290.6,18674.8447,6774.8601,-398.2139,1142.2
