candidateId,strategyVariantId,runs,scenarioCount,avgScore,medianScore,p10Score,p90Score,completionRate,avgSurvivalTimeSeconds,avgLevel,avgKills,avgDamageTaken,damageWindowPassRate,avgDamageWindowViolationCount,avgMaxDamageWindowRatio,damageSafetyPenalty,scoreStdDev,consistencyScore,generalFitnessScore
centered_candidate_000165_af6f517e,centered-gaussian,240,240,1026.4208,1013,617.5,1494.1,0.9375,118.9975,3.1083,43.7792,50.4625,0.2667,1.0833,0.2964,7286.9583,322.0924,456.4538,-4386.956
search_candidate_000025_9849bff0,random-phased,240,240,1009.5667,988.5,643.1,1384.5,0.9375,118.9594,3.05,42.95,50.6208,0.2625,1.0917,0.2865,7283.3917,309.6795,488.2603,-4389.5309
centered_candidate_000055_17bd3a58,centered-gaussian,240,240,1018.0625,1003,637.3,1408.2,0.9333,118.869,3.0917,43.325,50.8792,0.2208,1.1042,0.2913,7291.1083,315.5711,479.5145,-4391.4867
centered_candidate_000026_732716e9,centered-gaussian,240,240,1037,1027,628.6,1485.4,0.9792,119.3387,3.1333,43.925,48.3,0.2542,1.1667,0.2593,7359.5292,329.9787,463.6106,-4392.9782
centered_candidate_000019_4306ce1d,centered-gaussian,240,240,1021.9042,999.5,620.9,1481.8,0.95,119.0431,3.025,43.7583,48.95,0.2208,1.1583,0.2634,7300.4,336.1697,452.8151,-4399.2598
centered_candidate_000050_f0a16b51,centered-gaussian,240,240,1019.675,1004.5,641.1,1404.6,0.9458,119.1619,3.1125,43.2417,50.9333,0.2292,1.1375,0.2736,7320.675,319.5425,481.3287,-4403.9452
centered_candidate_000023_9d03ec6f,centered-gaussian,240,240,1036.7333,1016,634.9,1529.1,0.9667,119.2687,3.1625,43.9333,50.9333,0.25,1.1833,0.2552,7364.1958,331.3602,469.2199,-4411.1479
centered_candidate_000069_ce60d9d5,centered-gaussian,240,240,1022.5375,997.5,617.9,1478.2,0.9625,119.3792,3.1,43.3333,47.6208,0.2208,1.1667,0.2637,7327.0167,327.6656,454.0672,-4414.4423
centered_candidate_000016_95234a80,centered-gaussian,240,240,1020.5167,996.5,622.7,1469.8,0.9125,118.3637,3.1,43.3667,50.2833,0.2333,1.0792,0.2984,7280.6167,323.718,460.841,-4415.9336
centered_candidate_000036_9c86cab1,centered-gaussian,240,240,1010.7625,993,614,1465.1,0.925,118.0285,3.0833,43.0208,51.1333,0.2625,1.0667,0.3018,7277.8958,328.8518,449.5741,-4420.2037
centered_candidate_000209_d4a624fb,centered-gaussian,240,240,1035.5375,1024,639.9,1476.1,0.95,118.8667,3.1417,44.1417,49.4333,0.2458,1.1583,0.2618,7364.4583,330.3768,474.7116,-4421.0762
centered_candidate_000106_3978e8b6,centered-gaussian,240,240,1024.8458,987.5,640.7,1448.8,0.925,118.8763,3.0917,43.825,50.5125,0.2125,1.1125,0.289,7315.4458,317.8596,481.7702,-4422.8619
centered_candidate_000041_7bcd1e53,centered-gaussian,240,240,1016.5125,981.5,641.5,1508.1,0.9333,119.0729,3.0917,42.9833,50.6542,0.2333,1.1333,0.2763,7312.6917,319.8819,481.559,-4422.8722
centered_candidate_000045_3503b347,centered-gaussian,240,240,1011.1625,990.5,631.4,1386.4,0.9583,119.1106,3.0542,42.8292,49.2542,0.2208,1.15,0.2739,7332.775,317.8581,472.4709,-4426.4808
centered_candidate_000149_2a992766,centered-gaussian,240,240,1026.1333,1022.5,637.5,1478.1,0.9667,119.264,3.1125,43.4917,49.5167,0.225,1.1875,0.2574,7379.8,320.8877,477.0561,-4429.9275
centered_candidate_000060_539b0d77,centered-gaussian,240,240,1034.9,1019.5,623.8,1488.2,0.9417,118.3554,3.1583,44.2375,50.4875,0.2417,1.1167,0.2872,7348.5542,334.4112,456.5944,-4430.0797
centered_candidate_000175_71f6aca6,centered-gaussian,240,240,1027.5042,1012,639,1496.7,0.9667,119.2027,3.0875,43.8125,48.8417,0.2375,1.1708,0.263,7380.0583,314.9439,481.528,-4431.6763
search_candidate_000197_2bb3fc9d,random-phased,240,240,976.9083,973,628.6,1318.1,0.9292,118.6123,2.9625,40.8,49.2792,0.2542,1.0875,0.2901,7275.9125,285.8635,485.6683,-4437.6302
centered_candidate_000140_237ca723,centered-gaussian,240,240,1022.4208,996,630.6,1503.8,0.9083,117.9762,3.1333,43.7,52.1542,0.2417,1.1042,0.2948,7311.2333,327.8898,466.6551,-4443.5771
centered_candidate_000081_8c2299b8,centered-gaussian,240,240,1031.0708,1016,651,1486.3,0.95,118.9904,3.1625,43.7875,51.5875,0.2167,1.1625,0.2738,7395.4958,323.5573,489.2213,-4450.3365
centered_candidate_000100_6f2ed068,centered-gaussian,240,240,1000.9917,987,604.5,1440.2,0.875,116.9179,3.0542,43.175,54.5625,0.3,1.0375,0.3141,7241,324.8613,442.0694,-4452.8806
centered_candidate_000167_a5e0d23f,centered-gaussian,240,240,1030.9792,1012.5,621.4,1500.6,0.8917,118.3387,3.1542,44.2458,52.8833,0.2625,1.0542,0.3085,7312.2583,342.6805,450.0597,-4454.7786
centered_candidate_000085_8e283fcc,centered-gaussian,240,240,1016.3375,993.5,603.9,1486.8,0.9,118.1383,3.1042,43.5125,52.1958,0.2583,1.0625,0.3047,7299.7292,338.5836,434.6082,-4471.2384
centered_candidate_000097_dcdef91a,centered-gaussian,240,240,1028.3917,1000,629.8,1508.5,0.9125,118.0952,3.1333,44.1292,53.2958,0.3,1.0708,0.3034,7348.9917,341.5443,459.0278,-4472.5689
centered_candidate_000116_c3e74c9a,centered-gaussian,240,240,1029.175,1006,648.1,1503.3,0.9292,118.659,3.1292,43.9708,51.1708,0.2333,1.1125,0.2956,7389.5583,326.5668,484.8166,-4475.05
centered_candidate_000085_e11b12ad,centered-gaussian,240,240,997.1333,968.5,601.9,1495,0.8417,116.9917,3.0792,42.6917,56.6917,0.2958,0.9833,0.3414,7228.0625,335.5665,434.1167,-4490.6058
centered_candidate_000177_d523fd75,centered-gaussian,240,240,1029.7292,993.5,638.5,1503.2,0.9417,119.0437,3.125,43.7583,50.4167,0.2042,1.125,0.2903,7402.2708,341.696,467.652,-4491.6642
centered_candidate_000137_66b059ab,centered-gaussian,240,240,1020.4042,1002,620,1490.8,0.8917,117.6435,3.1292,44.0417,55.7625,0.2875,1.0292,0.3263,7333.1625,348.5937,445.7031,-4493.8104
centered_candidate_000164_9bfd7a10,centered-gaussian,240,240,1048.7167,1021.5,631.1,1501,0.9542,119.4656,3.2042,44.6833,50.4542,0.2667,1.1833,0.2606,7448.8417,338.3996,461.9002,-4498.0083
centered_candidate_000133_d8601e15,centered-gaussian,240,240,1007.8583,980,611,1476.3,0.9,118.0471,3.075,43.0292,53.55,0.2417,1.0375,0.3248,7319.3542,342.3515,439.8242,-4501.1661
centered_candidate_000084_840186f2,centered-gaussian,240,240,1027.4958,1019,639.9,1486.6,0.9292,118.9606,3.1292,43.9958,52.45,0.2292,1.1125,0.2972,7417.3458,330.463,474.6685,-4505.3559
centered_candidate_000037_bcd4331b,centered-gaussian,240,240,1050.9458,1002.5,657.5,1533.1,0.9375,119.0517,3.25,44.8708,53.0583,0.2583,1.1125,0.2987,7455.0042,340.6952,487.1524,-4507.4474
centered_candidate_000096_d60469d9,centered-gaussian,240,240,1027.1375,1021.5,643.6,1457.9,0.9417,119.3275,3.1125,43.6042,51.3958,0.275,1.1958,0.2531,7448.8792,315.4786,485.8607,-4517.5407
centered_candidate_000178_07350084,centered-gaussian,240,240,1005.5208,992,617.9,1447.3,0.8958,118.1004,3.05,43,53.2833,0.275,1.0583,0.3155,7347.4792,324.4455,455.6772,-4520.6941
centered_candidate_000183_4ab692b7,centered-gaussian,240,240,1007.2875,1015,613,1460.1,0.9458,119.1329,3.025,42.9125,49.3417,0.2667,1.1667,0.2664,7416.8167,317.769,454.1155,-4529.3496
centered_candidate_000131_a6be3f5e,centered-gaussian,240,240,1035.1667,999.5,620.3,1499.1,0.9125,118.4479,3.125,44.4,51.2875,0.2375,1.1083,0.2952,7407.8708,335.3575,452.6212,-4531.2857
centered_candidate_000201_f64644a5,centered-gaussian,240,240,1027.7417,1015.5,645.7,1477.3,0.9625,119.3627,3.1375,43.5542,50.8083,0.2042,1.1792,0.2707,7482.3542,329.8901,480.7549,-4533.7805
centered_candidate_000213_c897b097,centered-gaussian,240,240,1012.9792,967.5,624.9,1498.2,0.9,118.2748,3.0875,43.45,53.5,0.2625,1.05,0.3187,7370.1083,333.9746,457.9127,-4540.2541
centered_candidate_000180_4d92047d,centered-gaussian,240,240,1030.4375,1006,626.8,1457.2,0.9208,118.7473,3.1167,44.0583,52.0792,0.2708,1.1125,0.2967,7435.1583,326.5345,463.5327,-4544.7544
centered_candidate_000016_9b79dcdf,centered-gaussian,240,240,1032.0542,1015,629.5,1506.6,0.95,119.1604,3.1583,43.6292,50.1167,0.2083,1.175,0.2718,7484.2667,327.1832,465.9084,-4556.5491
centered_candidate_000123_098be780,centered-gaussian,240,240,1038.7833,1006.5,665,1489.1,0.9667,119.3385,3.1333,44.2792,49.725,0.2417,1.1833,0.2669,7535.4708,338.1226,495.9387,-4562.3953
centered_candidate_000086_23ae2680,centered-gaussian,240,240,1001.3167,980.5,634.6,1435.4,0.9583,118.7892,3.0083,42.4583,48.5167,0.2458,1.1833,0.2601,7465.9917,318.9246,475.1377,-4572.1966
centered_candidate_000036_0235e86d,centered-gaussian,240,240,1044.0125,1023,640.2,1486.8,0.95,119.0625,3.1667,44.9292,54.6625,0.2833,1.15,0.2819,7524.4417,335.8134,472.2933,-4573.9319
search_candidate_000160_a6e88738,random-phased,240,240,1022.8083,979.5,650.7,1498.2,0.925,119.0575,3.1083,43.3792,50.3458,0.2458,1.1,0.3033,7470.8458,320.5406,490.4297,-4576.8356
centered_candidate_000096_d9702fdf,centered-gaussian,240,240,1029.9625,1029,640.6,1448.3,0.9458,119.3167,3.1167,43.8083,50.0667,0.225,1.1792,0.2717,7514.7,326.8344,477.1828,-4577.2911
centered_candidate_000034_ffbb4075,centered-gaussian,240,240,1022.1167,1016.5,638.8,1451,0.9625,119.5752,3.1208,42.9958,49.3458,0.2167,1.1958,0.263,7520.1958,311.4166,483.0917,-4578.5725
centered_candidate_000032_adb58648,centered-gaussian,240,240,1020.1375,1007,615.9,1473,0.9125,117.9377,3.1417,43.625,55.2,0.2583,1.0625,0.3194,7441.5042,337.716,447.042,-4580.1899
centered_candidate_000207_ef15a16d,centered-gaussian,240,240,1019.8708,996.5,642.4,1415.1,0.9542,119.3448,3.1042,43.1083,50.2375,0.2292,1.175,0.2725,7502.9042,317.8872,483.4564,-4580.2741
centered_candidate_000012_8fd2dede,centered-gaussian,240,240,1018.7042,984,652.9,1453.8,0.9583,119.1565,3.1125,43.1708,50.5125,0.2125,1.1792,0.2758,7507.6125,330.1735,487.8133,-4582.2897
centered_candidate_000214_da94c944,centered-gaussian,240,240,1028.9458,1033,631.8,1491.4,0.9292,118.6431,3.1375,43.8542,52.1292,0.225,1.125,0.296,7512.2375,330.0322,466.7839,-4598.1914
centered_candidate_000168_ea3e3606,centered-gaussian,240,240,1026.1042,1003.5,625.6,1513.3,0.9417,118.8113,3.1125,43.7625,51.725,0.2375,1.1667,0.2768,7503.4833,326.4366,462.3817,-4598.7698
centered_candidate_000096_6cdc41cc,centered-gaussian,240,240,1010.8792,1000,613,1423,0.9375,118.4777,3.0833,43.1542,51.4917,0.2333,1.1458,0.289,7475.1375,329.3755,448.3122,-4602.2334
centered_candidate_000209_d9bfd1cb,centered-gaussian,240,240,1035.5333,1029,638.4,1517.3,0.9542,119.4123,3.1375,44.1792,50.025,0.2333,1.1875,0.2656,7554.0417,325.4652,475.6674,-4604.2147
centered_candidate_000147_d0e2c147,centered-gaussian,240,240,1046.9667,1038.5,640.6,1510.8,0.9417,118.905,3.1917,44.6458,49.7042,0.2708,1.1667,0.2722,7560.4958,333.3621,473.919,-4606.8049
centered_candidate_000032_0be45059,centered-gaussian,240,240,1000.7167,991,627,1423.1,0.9083,118.3344,3.0125,42.8333,52.3833,0.2917,1.0875,0.3065,7454.1125,317.2287,468.3856,-4611.4082
centered_candidate_000142_0852c946,centered-gaussian,240,240,1017.05,1010,622.9,1450.2,0.9208,118.4394,3.1042,43.6792,54.3625,0.25,1.0833,0.3135,7490.6875,326.2172,459.7914,-4614.7276
centered_candidate_000192_2c94814f,centered-gaussian,240,240,1031.2208,1027.5,629.6,1447.2,0.9583,119.3294,3.15,43.85,50.0833,0.2542,1.1917,0.2705,7558.9208,317.4543,470.8729,-4615.4275
centered_candidate_000055_bfbfd01f,centered-gaussian,240,240,1022.8417,1014,598.9,1452.1,0.8833,117.8971,3.1292,43.8625,55.1375,0.2708,1.0542,0.3241,7446.7875,335.8143,430.9929,-4621.6554
centered_candidate_000101_d8a6d7d3,centered-gaussian,240,240,1010.0542,996,638.8,1402.4,0.9042,118.0308,3.0458,43.2083,51.0417,0.2958,1.0833,0.3075,7499.175,313.3626,482.1187,-4638.5867
centered_candidate_000148_275e4511,centered-gaussian,240,240,1019.4125,1012,641.9,1426.5,0.9167,118.6942,3.075,43.7958,52.2417,0.25,1.1125,0.3035,7532.3542,319.7055,482.0472,-4640.6961
centered_candidate_000149_75097817,centered-gaussian,240,240,1041.3375,1018,635.9,1502.1,0.9708,119.7529,3.1542,44.3875,51.4708,0.2125,1.2125,0.2632,7606.4792,333.7468,469.0266,-4643.3377
centered_candidate_000021_96aa2327,centered-gaussian,240,240,1041.1458,1025,607.8,1504.3,0.9042,118.2463,3.2083,44.4958,54.6,0.275,1.1,0.308,7525.2333,354.0486,430.7757,-4651.9906
centered_candidate_000007_c05f5b59,centered-gaussian,240,240,1019.7583,992,607,1505.6,0.8875,117.4071,3.1583,43.8917,56.2583,0.25,1.0625,0.3322,7475.0917,339.1868,437.4066,-4654.0707
centered_candidate_000015_510c48ef,centered-gaussian,240,240,1023,1006.5,638.5,1455.5,0.925,118.8654,3.1083,43.5708,51.9458,0.2292,1.125,0.3023,7562.1167,328.8149,474.0925,-4665.8297
centered_candidate_000075_8167ae22,centered-gaussian,240,240,1020.1708,983,631.9,1442.1,0.9417,119.1185,3.0958,43.4542,51,0.2125,1.1333,0.3038,7562.4583,325.0167,469.3916,-4668.6042
search_candidate_000175_e0224dff,random-phased,240,240,1024.7292,1015.5,620.2,1483.8,0.8958,118.0071,3.1583,43.475,53.9708,0.2542,1.0583,0.331,7533.6208,345.1533,447.6233,-4678.179
centered_candidate_000153_b9ded381,centered-gaussian,240,240,1032.4708,1015,636.7,1458,0.9625,119.165,3.1583,43.9917,51.3708,0.2375,1.2042,0.2671,7642.1083,320.6662,476.3669,-4694.4107
centered_candidate_000128_80456367,centered-gaussian,240,240,1027.5125,1002.5,629.2,1445.7,0.9583,119.4802,3.1083,43.75,49.4417,0.1958,1.2083,0.2683,7623.9375,322.92,467.74,-4698.0657
centered_candidate_000111_ec6af86f,centered-gaussian,240,240,1025.775,1012,632.8,1486.3,0.9292,119.0096,3.1208,43.8125,51.7667,0.2167,1.1708,0.2809,7605.1667,316.0191,474.7905,-4701.1888
centered_candidate_000216_26eb8b13,centered-gaussian,240,240,1027.4458,1004.5,643.7,1437.6,0.95,119.3029,3.125,43.5542,49.5208,0.2083,1.2167,0.2605,7637.8542,304.0621,491.669,-4704.0107
centered_candidate_000099_249f84af,centered-gaussian,240,240,1013.5083,996,633.6,1400.9,0.9583,119.2696,3.0375,43.2917,49.8292,0.1875,1.2125,0.2674,7622.7208,317.6547,474.7727,-4709.5301
centered_candidate_000170_c5c6af9d,centered-gaussian,240,240,1027,1023,606.1,1486.1,0.8917,117.6244,3.1542,43.9167,52.9125,0.2875,1.1333,0.2886,7556.9125,351.896,430.152,-4712.245
centered_candidate_000009_ec81cb5a,centered-gaussian,240,240,1012.0625,1000,604.3,1473.4,0.9125,117.8654,3.0542,43.525,51.1583,0.25,1.1083,0.3055,7558.6792,327.9873,440.3064,-4716.2741
centered_candidate_000156_3d8a8304,centered-gaussian,240,240,1040.6292,1011,622.9,1517.1,0.9292,118.5567,3.1542,44.6042,52.5542,0.275,1.1792,0.2768,7634.4125,343.9173,450.9414,-4729.5801
search_candidate_000114_ae19f046,random-phased,240,240,1005.4625,990,617.7,1445,0.9083,118.686,3.1167,42.4333,54.9625,0.2625,1.1292,0.2999,7573.1333,311.3023,462.0488,-4732.438
centered_candidate_000049_6f5e2da6,centered-gaussian,240,240,1003.8667,981.5,601.7,1471.5,0.8792,117.2027,3.1,42.8333,55.1583,0.2458,1.0625,0.3319,7522.2083,337.1175,433.1412,-4734.4885
centered_candidate_000020_66953dc0,centered-gaussian,240,240,1028.725,1014.5,646.8,1471.7,0.95,119.2754,3.1083,43.9125,51.175,0.2042,1.1958,0.2777,7678.2583,315.327,489.1365,-4737.9087
centered_candidate_000061_9d245f73,centered-gaussian,240,240,1024.1042,1012,612.8,1425.9,0.9042,117.7294,3.1333,44.0375,53.2917,0.2625,1.1167,0.3041,7610.3542,340.1796,442.7102,-4753.8792
centered_candidate_000035_361ce37b,centered-gaussian,240,240,1015.85,1007,637.3,1438.1,0.9375,119.0844,3.0958,43.1125,51.8625,0.2,1.1792,0.2885,7669.9875,322.7633,475.9184,-4767.8502
centered_candidate_000186_a68cf6d6,centered-gaussian,240,240,1011.25,1003,615.8,1457.1,0.9042,118.3094,3.0583,43.4208,53.5542,0.2333,1.1208,0.3126,7615.4292,325.564,453.018,-4770.9853
centered_candidate_000028_2cd45092,centered-gaussian,240,240,1021.7667,995,611,1444.3,0.8917,118.1094,3.1292,43.9208,53.2583,0.2375,1.0917,0.3217,7610.2875,322.7622,449.6189,-4775.1066
centered_candidate_000098_49882f28,centered-gaussian,240,240,1036.3875,1020.5,624.7,1525.6,0.9458,119.3037,3.1625,44.025,51.2083,0.2083,1.2083,0.2728,7701.4583,336.3882,456.5059,-4776.5051
centered_candidate_000071_b15cbc5e,centered-gaussian,240,240,1053.2125,1027.5,639.8,1558.5,0.9625,119.304,3.2208,45.1458,52.3208,0.2042,1.2167,0.275,7753.175,335.8895,471.8553,-4779.0504
centered_candidate_000125_700d1592,centered-gaussian,240,240,1006.6625,984.5,641.9,1426.3,0.9333,118.8315,3.0333,43.0417,52.5375,0.2167,1.1875,0.2818,7662.8667,315.5956,484.1022,-4780.22
centered_candidate_000042_2d0ccf6d,centered-gaussian,240,240,1005.4083,990,603.2,1477.6,0.8708,117.0594,3.1292,43.0333,55.6125,0.2875,1.0583,0.3349,7595.7292,338.5807,433.9096,-4809.6436
centered_candidate_000135_e1f7c8ec,centered-gaussian,240,240,1027.5792,1011,623.3,1441,0.9167,118.4546,3.125,43.9542,53.075,0.2542,1.1333,0.3073,7696.8375,333.5148,456.5426,-4815.1546
centered_candidate_000031_0644e58d,centered-gaussian,240,240,1024.5458,1016,631,1463.9,0.95,119.3325,3.0917,43.5417,49.4,0.2083,1.2292,0.2674,7743.4292,324.8011,468.5994,-4821.0436
centered_candidate_000095_5a8f56e1,centered-gaussian,240,240,1023.3125,993,619.6,1508.2,0.8875,118.2662,3.1333,43.7875,55.1333,0.2417,1.1,0.3259,7669.4958,331.2676,453.9662,-4832.7569
centered_candidate_000161_19f08838,centered-gaussian,240,240,1025.3583,1007.5,636.8,1406.7,0.9583,119.7219,3.1208,43.3667,51.4542,0.2083,1.2292,0.2694,7777.575,324.1888,474.7056,-4845.5311
centered_candidate_000181_fd562fc9,centered-gaussian,240,240,1013.0083,991,635.1,1433.5,0.9667,119.225,3.075,42.9083,50.6458,0.2167,1.2208,0.2706,7771.0542,307.0232,481.5884,-4849.2038
search_candidate_000086_9989009a,random-phased,240,240,1072.6417,1026,605.9,1594.1,0.9,117.511,3.3375,45.8375,53.5542,0.2583,1.1542,0.3045,7750.3917,386.4475,412.6763,-4857.3195
centered_candidate_000066_2a97001e,centered-gaussian,240,240,1018.375,988,614.8,1468.5,0.8875,117.8312,3.1167,43.5917,53.8958,0.2208,1.1292,0.3161,7682.7417,337.8226,445.8887,-4858.5912
centered_candidate_000022_39622b7f,centered-gaussian,240,240,1033.9042,1022,630.7,1451.1,0.925,118.6135,3.1542,44.3875,53.6833,0.2208,1.1542,0.3071,7770.975,326.8145,467.2928,-4861.8737
centered_candidate_000029_89201d3c,centered-gaussian,240,240,1029.1208,1015,653.9,1443,0.9375,119.1833,3.1375,43.8125,50.5458,0.2042,1.225,0.272,7797.8667,311.9394,497.9303,-4863.0137
centered_candidate_000046_69b8d07b,centered-gaussian,240,240,1014.6167,1003,600.9,1471.7,0.9042,118.1183,3.0958,43.4833,55.2708,0.2333,1.1125,0.3199,7697.55,333.3902,434.2049,-4863.2247
centered_candidate_000200_e56a51ac,centered-gaussian,240,240,1032.1375,1011,636.6,1439.6,0.9292,118.8948,3.1542,44.1667,52.275,0.2167,1.1667,0.3053,7780.2667,335.1465,469.0267,-4871.2118
centered_candidate_000057_2b48539a,centered-gaussian,240,240,1041.8667,1003,634.4,1516.2,0.9667,119.3027,3.1708,44.5042,51.9667,0.2,1.2458,0.2718,7845.5125,346.7914,461.0043,-4897.3174
centered_candidate_000175_6f058909,centered-gaussian,240,240,1037.175,1010.5,624.5,1519.5,0.9333,118.9821,3.1208,44.6375,51.9667,0.2167,1.175,0.2941,7806.5667,332.9725,458.0138,-4897.8028
search_candidate_000155_dc12677a,random-phased,240,240,1055.1,994,624.8,1619.6,0.9083,118.2577,3.2833,45.625,58.25,0.2417,1.1458,0.3102,7784.0958,371.1538,439.2231,-4898.0533
centered_candidate_000083_3ff49198,centered-gaussian,240,240,1000.3333,1011.5,622.9,1397.6,0.9375,118.9535,3.0083,42.5542,52.0083,0.2125,1.1875,0.295,7782.65,297.7828,474.0086,-4900.3032
search_candidate_000016_99fedd73,random-phased,240,240,982.9458,981.5,635.8,1351.2,0.8917,117.7163,3.0417,41.4333,55.0542,0.2708,1.0625,0.3457,7723.3208,307.8144,481.8928,-4910.8812
centered_candidate_000095_204bf4a3,centered-gaussian,240,240,1031.2792,991,615.1,1475,0.9208,118.5654,3.125,44.1583,53.0042,0.2375,1.15,0.3085,7784.2167,342.5959,443.8021,-4913.0433
centered_candidate_000080_c5a3e4d7,centered-gaussian,240,240,1023.5542,999.5,623.8,1491.7,0.8917,118.0258,3.1458,43.7125,54.0875,0.2542,1.1375,0.3138,7763.8,342.0848,452.7576,-4918.2061
centered_candidate_000044_b6f08708,centered-gaussian,240,240,1031.6625,1007,642,1494.2,0.9708,119.6729,3.1583,43.7292,51.9083,0.1875,1.2417,0.2724,7890.875,320.1322,481.9339,-4935.3056
centered_candidate_000203_99999af7,centered-gaussian,240,240,1040.0833,999,610.9,1496,0.8917,118.1571,3.1833,44.6917,55.1708,0.25,1.1125,0.3238,7785.6792,355.3894,433.2053,-4936.787
centered_candidate_000219_cf3feea6,centered-gaussian,240,240,1013.9667,987.5,635.1,1472.7,0.9292,118.75,3.1042,43.2125,53.15,0.225,1.1958,0.2886,7818.175,328.1742,471.0129,-4938.8465
centered_candidate_000131_0a237511,centered-gaussian,240,240,1038.55,1006,633.6,1524.3,0.9292,118.7819,3.1625,44.6042,53.9375,0.2083,1.2042,0.2928,7847.5208,345.8506,460.6747,-4939.0943
centered_candidate_000115_1e125f4b,centered-gaussian,240,240,1029.8875,1037.5,600.7,1440.6,0.9167,118.309,3.15,43.9583,52.9583,0.2208,1.1458,0.3148,7825.2375,332.402,434.499,-4945.8537
centered_candidate_000024_f5a46d3e,centered-gaussian,240,240,1016.9,993.5,626.9,1449.8,0.9333,119.1623,3.1125,43.1208,52.1583,0.225,1.2125,0.2839,7831.7125,314.894,469.453,-4946.188
centered_candidate_000021_59c07c1c,centered-gaussian,240,240,1031.1167,1027,622.5,1512.7,0.95,118.9671,3.1417,44.0667,53.0208,0.2167,1.2125,0.287,7874.7792,342.6468,451.1766,-4950.6919
centered_candidate_000002_7af0dc9e,centered-gaussian,240,240,1028.1333,1014,633.7,1492.1,0.9375,118.5519,3.1708,43.8917,54.7917,0.225,1.2083,0.2927,7883.2083,325.7616,470.8192,-4968.7673
search_candidate_000017_90a9a846,random-phased,240,240,1050.8917,1022,656.2,1566.2,0.9583,119.4054,3.225,44.8542,52.2333,0.225,1.2458,0.2747,7949.0042,336.8321,487.7839,-4971.1856
centered_candidate_000117_18f43404,centered-gaussian,240,240,1021.8083,1005,630.5,1491,0.9167,118.764,3.1542,43.475,55.2875,0.225,1.1625,0.3135,7859.4375,316.8293,472.0854,-4977.4284
centered_candidate_000081_c233654f,centered-gaussian,240,240,1031.2167,1014.5,641.4,1487.9,0.9542,119.3535,3.1583,44.1,54.4875,0.2,1.2208,0.2938,7924.0417,331.0822,475.8589,-4984.5048
centered_candidate_000073_724f5634,centered-gaussian,240,240,996.5833,996,606.9,1343.1,0.8708,117.7794,3.0292,42.6708,55.5833,0.2667,1.0917,0.3398,7774.5375,308.6919,452.5541,-4985.3392
centered_candidate_000049_97f9ab53,centered-gaussian,240,240,1025.7625,1023,615.8,1489.4,0.9542,119.1996,3.1333,43.5292,52.1708,0.2125,1.2583,0.268,7907.025,338.3536,446.6232,-4990.6265
centered_candidate_000219_d75ea6e8,centered-gaussian,240,240,1030.8542,1005,633.7,1574.6,0.9375,119.0288,3.1375,43.9333,51.5458,0.2,1.2333,0.2823,7925.55,336.6055,465.3973,-5015.0569
centered_candidate_000072_9edbe5c6,centered-gaussian,240,240,1011.0917,980,618.7,1401.4,0.9542,119.0673,3.05,43.1542,51.9417,0.2208,1.2167,0.2905,7913.0625,326.7067,455.3467,-5028.1855
centered_candidate_000210_d3935720,centered-gaussian,240,240,1012.3208,991.5,630.7,1432,0.9583,118.9821,3.0708,43.3667,52.1,0.2,1.2375,0.2816,7942.4417,322.6275,469.3863,-5036.003
centered_candidate_000196_f2763010,centered-gaussian,240,240,1025.5583,1009,625,1498.5,0.9375,118.9179,3.1375,43.7083,52.4333,0.2083,1.2375,0.2844,7944.4875,328.1364,460.9318,-5042.5565
centered_candidate_000201_cff97ab1,centered-gaussian,240,240,1017.9333,1005,621,1421.7,0.9375,119.2977,3.0875,43.3542,53.15,0.2208,1.2625,0.2695,7949.5333,310.7112,465.6444,-5056.9422
centered_candidate_000206_f826de13,centered-gaussian,240,240,1010.5917,1000.5,622.3,1450.5,0.9417,118.5654,3.0833,43.2083,53.2583,0.1958,1.2125,0.2984,7945.7542,327.2441,458.678,-5060.8547
centered_candidate_000204_66444e5d,centered-gaussian,240,240,1008.1958,987.5,585,1460.2,0.875,117.496,3.0958,43.6125,56.8417,0.2667,1.1,0.3395,7840.5792,334.8843,417.5578,-5062.6102
centered_candidate_000192_765c662a,centered-gaussian,240,240,1040.3708,1012,642.7,1512.7,0.9208,118.7079,3.2,44.6167,55.4375,0.2333,1.1458,0.3271,7977.2333,336.0051,474.6975,-5063.0702
centered_candidate_000098_39af2dee,centered-gaussian,240,240,1017.3333,991,615.7,1493.4,0.9042,117.9158,3.1375,43.4792,55.8,0.1792,1.1625,0.3227,7912.9292,334.4724,448.4638,-5070.2636
centered_candidate_000052_b382af6d,centered-gaussian,240,240,1003.5542,963,604.8,1429.3,0.8625,117.8335,3.0083,43.2833,55.0292,0.2125,1.1208,0.3355,7836.4083,327.9491,440.8254,-5070.604
centered_candidate_000193_1ea573f0,centered-gaussian,240,240,1032.3208,1015,633.4,1480.6,0.95,119.0669,3.1708,44.075,54.525,0.2375,1.2625,0.2696,8017.8917,331.2918,467.7541,-5087.6092
centered_candidate_000162_00e78df9,centered-gaussian,240,240,1029.7583,1005.5,616.8,1489.1,0.925,119.05,3.1208,44.1458,52.3958,0.1917,1.2417,0.2844,7979.1375,342.9593,445.3203,-5096.781
centered_candidate_000022_74264d6b,centered-gaussian,240,240,1030.1417,1012,641.8,1486.4,0.9333,119.1285,3.1833,44.0083,53.8667,0.1917,1.2292,0.2988,8026.6333,334.0431,474.7784,-5110.527
