candidateId,strategyVariantId,runs,scenarioCount,avgExp,medianExp,p10Exp,p90Exp,expStdDev,avgScore,medianScore,p10Score,p90Score,completionRate,avgSurvivalTimeSeconds,avgLevel,avgKills,avgDamageDealt,medianDamageDealt,p10DamageDealt,p90DamageDealt,avgDamageTaken,damageWindowPassRate,avgDamageWindowViolationCount,avgMaxDamageWindowRatio,damageSafetyPenalty,damageDealtStdDev,scoreStdDev,consistencyScore,generalFitnessScore
search_candidate_000105_9f3613b5,random-phased,90,90,37.7333,27.5,9,76.1,29.4029,895.9667,766.5,413.4,1623.5,0.3556,99.5689,3.0889,41.7222,1281.1667,1072,509.7,2481,98.0556,0.0222,1.9111,0.5378,15039.9,746.409,488.653,-5.7014,37.7333
search_candidate_000111_6b8a00d7,random-phased,90,90,37.6889,26,10,80.4,32.6237,863.6222,696,404.6,1577.3,0.3111,96.1417,3.0778,40.8111,1255.1222,1004.5,502.6,2212.4,103.4556,0.0333,1.9222,0.5846,15556,776.6929,478.5907,-6.3118,37.6889
search_candidate_000115_2f2b1307,random-phased,90,90,37.6556,29,9.9,84,32.3715,898.7222,729,402.1,1659.5,0.4333,100.1856,3.0444,41.1667,1274.9222,1039,506,2482.6,88.8889,0.1556,1.5556,0.5456,12897.7556,791.0897,546.4812,-6.2858,37.6556
centered_candidate_000005_cc1be9cf,centered-gaussian,90,90,37.4556,26.5,8,82.2,33.5725,888.0444,671.5,393.9,1971.5,0.3222,94.3256,3.0111,41.8333,1265.8778,940,466.3,3073.3,93.6778,0.1556,1.5556,0.6114,13629.8111,914.978,574.0834,-8.7863,37.4556
search_candidate_000107_1f0d1019,random-phased,90,90,37.3333,26.5,10,80.6,29.3818,945.3333,767.5,454.6,1783.2,0.4556,104.4128,3.0889,43.1333,1357.3556,1091.5,623.2,2833.6,84.5889,0.1778,1.4889,0.5199,12342.6667,794.4387,529.4525,-4.6909,37.3333
search_candidate_000041_cbbff5de,random-phased,90,90,37.3222,29,8,76.3,30.2037,925.4,768,412.3,1620.5,0.4,101.5061,3.0778,41.9,1328.1556,1043.5,517.4,2899.8,86.0444,0.1444,1.5333,0.5789,12975.9222,839.3761,564.5303,-7.1018,37.3222
search_candidate_000059_880ea3c3,random-phased,90,90,37.3,28,9,78.1,33.3455,876.7444,690,444,1559.9,0.3222,99.5789,3.0667,40.6889,1264.1222,984,558.2,2328,98.7778,0.0444,1.8556,0.5585,14929.3,760.1792,469.7448,-7.6727,37.3
search_candidate_000070_20e9742b,random-phased,90,90,37.2667,22.5,5.9,83.6,37.2686,837.7333,623.5,192.2,1817.6,0.2667,88.3933,2.9556,39.6222,1153.3444,894.5,262.6,2652.9,96.8556,0.0889,1.3444,0.7369,13341.8778,926.3585,652.281,-12.7343,37.2667
search_candidate_000129_0730ed2a,random-phased,90,90,37.1889,27,7,83.2,32.4527,853.4222,712.5,236.9,1638,0.3,94.0994,2.9889,40.8,1210.4111,993,411.4,2554.9,100.8556,0.0889,1.6667,0.6271,14331.7,801.5176,544.4707,-9.2263,37.1889
search_candidate_000094_0e5455e1,random-phased,90,90,37.1556,28.5,9,75.3,30.405,857.6,738,376.6,1554.8,0.3222,95.2689,2.9889,41.0556,1182.7444,957,442,2108.4,102.4333,0.0111,1.9,0.5927,15394.0111,711.8917,476.2375,-6.2025,37.1556
search_candidate_000058_f39f61d4,random-phased,90,90,37.1444,28.5,7,76.6,32.7552,886.2889,761,313.3,1717.7,0.4,95.7639,3.0111,41.6778,1224.9889,1011,386.9,2379.7,91.3667,0.1444,1.4778,0.615,13089.0889,848.7283,561.7037,-9.3776,37.1444
search_candidate_000152_4606258e,random-phased,90,90,37.1333,27.5,7,77.5,32.0011,849.0889,744,283.1,1582.4,0.3444,95.1994,3.0222,40.1333,1231.6222,979,437.8,2215.6,101.4222,0.0111,1.8222,0.5924,14859.1,803.895,510.4737,-9.0006,37.1333
search_candidate_000008_08048b77,random-phased,90,90,37.1,30,10.9,75.9,28.1591,935.9778,771,471.9,1773.2,0.4444,104.2544,3.0667,42.6333,1370.4667,1096.5,617.8,2725,86.0889,0.1667,1.6333,0.5021,13075.5,780.1971,503.7805,-3.1795,37.1
search_candidate_000122_3429134c,random-phased,90,90,36.9444,28,8,80.1,30.6911,873.3556,711.5,399.8,1580.8,0.3222,97.7628,3,41.6,1239.8333,981.5,508.4,2173.9,99.0444,0.0556,1.9,0.5688,15078.4444,757.8778,489.4297,-7.3455,36.9444
search_candidate_000100_052732dc,random-phased,90,90,36.9333,29,8,85.5,33.1575,900.8778,750,388.9,1804.9,0.4222,100.1311,3.0556,41.2889,1238.9556,990,514.4,2384.7,91.2889,0.1111,1.5556,0.5951,13270.2889,773.1888,533.7507,-8.5787,36.9333
search_candidate_000011_f525442c,random-phased,90,90,36.8222,24,5.9,82.8,35.2375,857.3444,655,214.4,1682.8,0.2889,91.1133,2.9667,41.3111,1195.7111,897.5,329.5,2532.5,97.1333,0.1,1.5778,0.6551,14110.9222,902.421,601.1521,-11.7187,36.8222
search_candidate_000060_63315218,random-phased,90,90,36.7556,28,9,78.2,31.5501,869.8667,722,407.8,1688.9,0.3556,96.88,3,39.6222,1196.8222,989,461.4,2204.4,93.7,0.1333,1.5444,0.5926,13279.1444,767.105,544.0643,-6.775,36.7556
search_candidate_000078_3457733e,random-phased,90,90,36.6444,27,7.8,83.2,32.1425,840.7444,696.5,345.9,1626.1,0.3,93.1867,2.9778,40.2333,1182.9556,989,414.5,2114.8,101.8889,0.0333,1.9444,0.6141,15574.6,747.463,499.504,-8.2712,36.6444
search_candidate_000150_cf2f1aee,random-phased,90,90,36.6333,23.5,6,82.8,38.6242,783.8,605.5,209.7,1776.5,0.1667,84.8689,2.9333,38.4889,1104.3778,796,297.7,2454.8,109.8333,0.0333,1.7111,0.7427,15602.0778,861.837,567.3191,-13.3121,36.6333
search_candidate_000114_c3f16a35,random-phased,90,90,36.6,27.5,10,76.4,31.9294,910.3778,758,464.2,1735.5,0.4,104.3311,3.0667,41.4556,1300.5667,1045.5,609.1,2356,91.2556,0.1,1.6444,0.5593,13616.1889,732.824,466.2174,-5.9647,36.6
search_candidate_000128_a8e374ec,random-phased,90,90,36.5333,27,8,82,31.4587,851.0444,682,356.5,1576.8,0.2333,94.9933,3.0333,39.8222,1187.2,948,397.2,2124.8,105,0.0667,1.5,0.7151,14192.8556,727.4814,530.1778,-7.7293,36.5333
search_candidate_000023_efd02f6c,random-phased,90,90,36.5,26,6,82.6,35.4439,799.9889,639.5,214.9,1690.5,0.2222,88.165,2.9111,39.4667,1132.3444,834,338.1,2430.4,108.9444,0.0222,1.7889,0.7074,15703.1333,867.1351,568.707,-11.722,36.5
search_candidate_000104_4fb604dd,random-phased,90,90,36.4222,25.5,9,76.1,31.092,845.5333,685.5,340.7,1659.8,0.2444,92.9689,3.0444,39.7444,1185.4333,914,449.8,2318.3,104.0667,0.0333,1.9,0.6209,15564.6222,769.5361,525.51,-6.546,36.4222
search_candidate_000015_1b631363,random-phased,90,90,36.4111,28.5,6,74.1,30.6137,884.8889,760.5,317,1538.3,0.3889,96.4011,3,41.7778,1218.3333,1087,386,2156.7,90.9333,0.1333,1.4778,0.6123,13114.5889,783.7934,535.1766,-9.3068,36.4111
search_candidate_000110_84f091c4,random-phased,90,90,36.3444,25,9,81.1,30.8326,910.7,772,436.8,1747.9,0.4,101.4228,3.0333,41.7889,1290.8889,1073.5,571.2,2459.7,85.7556,0.1667,1.3778,0.5692,12065.3667,787.491,513.0902,-6.4163,36.3444
search_candidate_000127_98fc8a90,random-phased,90,90,36.2,29,7.9,73.1,32.1349,873.3111,741,289.5,1453.9,0.3444,96.81,3,40.6556,1197.6556,1001.5,368,2016,92.7222,0.1,1.4667,0.6218,13088.8333,770.6022,534.003,-8.1674,36.2
search_candidate_000035_6481bd5d,random-phased,90,90,36.1889,29,11,71.2,29.0222,949.5444,778.5,456.6,1778.8,0.5,106.5733,3.0556,43.4333,1379.3444,1100.5,624.9,2896.2,82.8778,0.1889,1.6,0.4861,12758.4444,771.2805,505.6344,-3.5111,36.1889
search_candidate_000088_4a44d5c7,random-phased,90,90,36.0333,27,9,75.8,32.7453,877.1667,724.5,354.9,1985.4,0.3667,97.4689,3,40.8333,1232.8556,1014,439.4,2736.2,91.7,0.1556,1.4444,0.5987,12835.1778,834.3211,542.342,-7.3726,36.0333
search_candidate_000072_32b3e505,random-phased,90,90,35.9667,26.5,8.9,76.6,31.5357,848.0556,735,346.1,1446.9,0.3222,93.7733,2.9778,39.4778,1170.3556,972,415.9,1922.2,94.0556,0.1,1.5444,0.6425,13710.0889,772.595,512.1451,-6.8678,35.9667
search_candidate_000004_7fcd0e3b,random-phased,90,90,35.6889,24.5,4.9,79.7,34.2989,838.1111,696,202.2,1601.4,0.3222,90.4511,2.9222,40.0222,1165.8778,934,313.5,2314.4,93.1,0.1,1.4889,0.6322,13385.3,873.1025,553.6133,-12.2494,35.6889
search_candidate_000149_990886bc,random-phased,90,90,35.4333,29.5,10,68.4,28.9981,899.3333,727.5,431.8,1713.2,0.4111,102.2217,2.9667,41.0444,1259.6556,1069.5,569.5,2284.2,89.1333,0.1222,1.5,0.5682,12838.4556,731.083,508.985,-4.4991,35.4333
search_candidate_000124_8a1b2387,random-phased,90,90,35.3667,29,7.9,68.2,30.2668,851.3333,695.5,335.7,1563.6,0.2778,95.3406,2.9444,39.3778,1149.0333,960,466.2,1975.5,96.4889,0.1222,1.5,0.6755,13772.1,695.934,542.7798,-7.2334,35.3667
search_candidate_000086_792fe0e0,random-phased,90,90,35.3444,24.5,9,76.4,30.7362,876.6222,691,425.9,1567.3,0.3556,99.7394,3.0222,40.7333,1246.1111,1017,545.9,2389.9,100.2333,0.0111,1.9333,0.5593,15272.7889,737.9887,500.0223,-6.3681,35.3444
search_candidate_000031_8cfc9684,random-phased,90,90,35.3222,28,5,82.1,32.0211,817.4667,667.5,180.1,1699.6,0.3,89.5167,2.8778,37.9778,1149.5,938,236.3,2645.7,96.8,0.0778,1.5222,0.6654,13731.7667,889.0643,597.2061,-11.0106,35.3222
search_candidate_000118_81dce65b,random-phased,90,90,35.1,20,5.9,79.1,37.9336,761.7889,575,183.8,1750.2,0.2222,82.1967,2.8667,36.2889,1056.9222,721,257.4,2218.6,100.4222,0.0778,1.4333,0.7401,13834.3778,898.1409,590.6022,-13.0668,35.1
search_candidate_000155_21d35955,random-phased,90,90,35.0556,26,6,74.1,34.218,756.1,608.5,177.7,1438.5,0.2556,83.25,2.8889,36.5444,1016.4889,763,245,1922.3,100.6667,0.0667,1.4111,0.738,13740.4444,805.0011,522.739,-11.109,35.0556
search_candidate_000030_121344a7,random-phased,90,90,34.7444,26,5.9,79.9,33.2156,810.0111,660.5,221.9,1735.5,0.3,88.7244,2.8889,38.6556,1109.9667,869,297,2317.5,96.7222,0.0889,1.4889,0.6869,13751.0556,818.3046,546.4371,-10.7078,34.7444
search_candidate_000044_4264f65e,random-phased,90,90,34.7111,25.5,6.9,72.3,32.9455,808.0778,658.5,263.6,1608.5,0.2667,90.2833,2.8667,38.4444,1112.3111,885,369.4,2079.9,99.3667,0.0778,1.5,0.6758,13853.8667,801.6786,546.9786,-9.5727,34.7111
search_candidate_000140_fa49ad93,random-phased,90,90,34.5667,25,10,72.1,28.0805,903.4667,796.5,479.7,1484.6,0.4333,103.7478,2.9889,41.1222,1256.5,1043.5,609.7,2545.9,88.2,0.1,1.6,0.521,13015.0222,679.8751,461.5206,-4.0402,34.5667
search_candidate_000112_0ec24b88,random-phased,90,90,34.2778,27,7.9,70.2,30.5502,851.5444,711,315.5,1522.6,0.3333,97.8467,2.9,39.2,1145.1,967,430.9,2117.8,91.5,0.1444,1.4667,0.6038,13081.1556,691.525,490.9379,-7.3751,34.2778
search_candidate_000027_b09d535a,random-phased,90,90,34.1667,24.5,9,65.1,29.2473,825.4556,697.5,409.9,1460.9,0.3,96.8028,2.9222,38.5444,1164.1111,942.5,516.6,2150.6,103.1889,0,1.8889,0.6017,15337.8667,667.8999,428.8317,-5.6237,34.1667
search_candidate_000082_c0c4e06f,random-phased,90,90,34.0667,24,6.9,71.1,28.1132,832.6333,702.5,249.7,1444.9,0.2778,91.3256,2.9,39.3333,1155.2778,957,337.1,2084.9,98.0667,0.0667,1.6333,0.6806,14477.9444,775.6309,522.0885,-7.1566,34.0667
search_candidate_000064_c0f3e5d6,random-phased,90,90,33.8444,25.5,7,74.3,30.4244,818.7556,703,269.6,1421.3,0.2667,92.3406,2.8667,39.0444,1143.7556,945.5,351.2,2095.3,97.8444,0.1,1.5889,0.6498,14156.3778,804.1176,516.5131,-8.2122,33.8444
search_candidate_000045_a435a27b,random-phased,90,90,33.5889,25,6,69,29.8875,800.1889,667,255.9,1481.7,0.2444,89.8856,2.8556,38.2111,1093.7222,894,344.9,1979.2,96.9667,0.1111,1.4778,0.6863,13806.9222,728.0976,474.135,-8.9438,33.5889
search_candidate_000050_5961021b,random-phased,90,90,33.5,27.5,7,65.2,30.4971,822.8333,733,238.4,1468.4,0.3556,94.1122,2.8333,38.8556,1126,979,380.1,2111.9,96.4778,0.0889,1.4889,0.6594,13574.4333,763.1634,520.2901,-8.2485,33.5
search_candidate_000143_a53f11da,random-phased,90,90,33.4778,25.5,8,72.4,30.2079,844.0222,663,367.8,1695,0.3333,94.5633,2.9111,38.7444,1141.0556,855,403.4,2520,92.9556,0.1,1.3556,0.6682,12774.8222,778.964,556.3368,-7.1039,33.4778
search_candidate_000144_1e687395,random-phased,90,90,33.2333,24,8,68.1,28.2556,846.5333,763,323.2,1491.1,0.4,97.3433,2.8889,38.7778,1176.8111,1035.5,406.7,2114.2,88.1556,0.1333,1.4,0.6223,12551.2556,729.175,486.694,-6.1278,33.2333
search_candidate_000134_d54503d9,random-phased,90,90,33.2111,24,5,72.1,30.284,864.1556,725.5,319.2,2005.6,0.4,96.8667,2.8222,40.7333,1189.9,1004,389.6,2945,89.6444,0.1,1.4111,0.6383,12758.8111,850.2462,580.7279,-10.142,33.2111
search_candidate_000096_8b46cf14,random-phased,90,90,33.1111,20,5,79.6,34.7449,792.9667,609.5,218.9,1635.1,0.2667,87.4172,2.7667,37.9778,1068.4222,730,340,2502.3,96.7556,0.1,1.3667,0.7229,13367.6889,839.6961,597.0765,-12.3725,33.1111
search_candidate_000017_06d5ebd4,random-phased,90,90,33.0111,22,4.9,73.4,32.768,803.5222,679,192.6,1696.8,0.2778,88.4661,2.7556,38.8444,1097.8222,832,269,2293.3,93.7778,0.1111,1.3222,0.7002,12971.6444,876.9768,593.1704,-11.484,33.0111
search_candidate_000039_8d3c41c5,random-phased,90,90,32.9556,27.5,7,72.3,27.3893,884.2667,758.5,327.7,1669.3,0.4778,101.8356,2.8778,40.2333,1231.7667,1074,470.6,2269.8,86.6778,0.1556,1.4889,0.5614,12622.3556,748.262,531.0682,-6.6947,32.9556
search_candidate_000141_b7ac5809,random-phased,90,90,32.9333,22,4,73.1,31.139,791.3889,674.5,170.4,1632.4,0.2667,86.5017,2.7778,38.8111,1063.7556,902.5,251.5,2105.3,99.2556,0.1111,1.4778,0.6945,13864.5444,826.5745,563.599,-11.5695,32.9333
search_candidate_000116_cd05fcb4,random-phased,90,90,32.7,23.5,4.9,70.5,33.6193,789.9,640.5,181.3,1440.2,0.3,88.95,2.8222,37.1889,1059.3889,896.5,271.7,2137.3,95.6222,0.0556,1.4,0.7201,13465.8222,824.3536,562.4972,-11.9096,32.7
search_candidate_000028_5cff6118,random-phased,90,90,32.6222,22.5,5,64.3,33.5521,766.5889,664,196.7,1563,0.2,86.1844,2.7444,37.7111,1037.9444,852,251.6,1954.4,104.9556,0.0667,1.6111,0.7037,14898.3111,799.114,524.3801,-11.7761,32.6222
search_candidate_000123_f5e8701c,random-phased,90,90,32.5667,27.5,7,64.1,26.6413,875.1778,734,355.5,1453.6,0.4333,99.9972,2.8778,40.5556,1204.3778,1008,465.9,2008,86.6889,0.1444,1.4667,0.5749,12704.8111,728.2074,519.55,-6.3206,32.5667
search_candidate_000106_9e001ce0,random-phased,90,90,32.2667,23,6,68.1,28.5357,857.4111,737.5,341.3,1621.4,0.4,100.4072,2.7444,40.1111,1214.3222,995.5,518.5,2388.3,88.5222,0.1333,1.5444,0.5734,13066.5111,748.9946,513.5509,-8.2678,32.2667
search_candidate_000068_03420594,random-phased,90,90,32.0444,21.5,4,70.4,31.3985,733.0333,645,162.2,1407,0.2222,83.2856,2.7333,35.4889,1006.2889,865.5,223.5,2072.6,100.1333,0.0444,1.4111,0.7395,13808.5778,785.1777,527.7265,-11.6992,32.0444
search_candidate_000020_5bd8041a,random-phased,90,90,31.9667,22.5,5,66.4,29.8293,782.7667,673,189.7,1466.5,0.2333,89.7717,2.7778,37.5556,1086.8111,894.5,293.5,2179.3,103.5556,0.0667,1.4889,0.7261,14271.0889,769.5695,523.9881,-9.9147,31.9667
search_candidate_000130_2f452a9f,random-phased,90,90,31.8444,24,5.9,59.3,30.2776,767.0222,671,224.4,1550.1,0.2111,86.9817,2.7556,37.1778,1050.3667,925.5,275,1972.1,105.7222,0.0556,1.4778,0.7645,14413.8,771.2881,511.2757,-9.2388,31.8444
search_candidate_000075_ad7d6afa,random-phased,90,90,31.8333,22.5,5,73.4,32.1874,770.7444,624,204.1,1670.8,0.2556,86.7261,2.7,37.3444,1052.5,830.5,302.5,2211.9,104.1111,0.0556,1.5333,0.7491,14623.2778,830.2312,596.2415,-11.0937,31.8333
search_candidate_000066_2bf9ca0b,random-phased,90,90,31.8222,23.5,6,69.4,26.9459,809.1667,666,306.5,1543.1,0.3,92.0489,2.7889,38.7667,1091.5333,960,384.2,2069.2,98.1222,0.0667,1.5556,0.6618,14011.4333,726.1916,495.6331,-7.4729,31.8222
search_candidate_000079_4933addc,random-phased,90,90,31.3222,20.5,6,72.3,29.7911,712.0667,556,230.8,1445,0.1667,84.4217,2.7111,34.4111,995.1778,739,359.5,2026,109.8333,0.0333,1.7,0.7349,15497.7889,699.8761,476.8037,-8.8955,31.3222
search_candidate_000047_60e109f8,random-phased,90,90,31.0778,25,6.9,66.4,26.9836,867.8889,762.5,362.8,1747.5,0.4333,102.555,2.7667,39.9778,1232.6333,1053.5,544.5,2536,84.9778,0.1111,1.5333,0.5499,12771.2889,736.3181,507.3048,-6.5918,31.0778
search_candidate_000048_8f2c6ce7,random-phased,90,90,30.5556,23,5,64.1,26.5326,814.3889,678.5,260.7,1573.2,0.3222,96.0622,2.7,38.7667,1153.5333,958.5,433.3,2048,96.2556,0.0667,1.4667,0.6793,13513.6667,738.5761,500.449,-8.2663,30.5556
search_candidate_000142_cc93971b,random-phased,90,90,30.0667,23.5,9,60.4,24.2985,829.3222,682,425.5,1440.1,0.2889,98.2856,2.7556,39.0889,1158.9667,971.5,596.7,2073.4,99.3222,0.0667,1.5556,0.6565,14116.2333,671.4599,457.0611,-3.1493,30.0667
search_candidate_000095_be95a6a5,random-phased,90,90,30.0556,22.5,6.9,63.4,26.042,765.2667,702,287.1,1268.8,0.2444,90.2039,2.7333,36.4556,1063.5111,924,399.1,1974.4,103.3778,0.0667,1.4889,0.7284,14195.2556,723.7322,473.7006,-6.121,30.0556
search_candidate_000076_69180950,random-phased,90,90,30.0222,23.5,9,55,22.9167,815.6333,729.5,454,1317.8,0.3222,100.9811,2.7889,37.5667,1185.2111,1010,608.4,1798,96.8778,0.0222,1.8444,0.5813,14837.9111,650.8526,381.3062,-2.4584,30.0222
search_candidate_000003_ed661bbd,random-phased,90,90,29.4778,17.5,5,68.2,29.9693,697.5444,539.5,161.6,1424.8,0.1222,76.8056,2.6444,34.3333,896.8222,696.5,224.9,1930.7,110.5333,0.0333,1.4556,0.8122,14898.7,777.6444,589.8054,-9.9847,29.4778
search_candidate_000081_27382ee2,random-phased,90,90,29.3556,20,5.9,58.2,26.9581,733.7333,651,228.5,1342.1,0.2111,86.8289,2.6333,35.6111,1007.6889,844.5,332.8,1826.2,102.7444,0.0778,1.4333,0.7362,14031.6333,688.4807,452.8443,-7.5791,29.3556
search_candidate_000147_b705fb2b,random-phased,90,90,29.3222,16.5,5.9,64.5,31.1469,649.3444,459.5,195.8,1426.7,0.0556,75.5617,2.6,31.8556,874.4556,628.5,234.9,2060.1,117.2444,0.0111,1.5333,0.8458,15554.2222,710.9341,505.473,-9.6735,29.3222
search_candidate_000121_5ddb173d,random-phased,90,90,29.2889,21.5,4,53.8,27.3793,729.1778,602.5,204.7,1567.1,0.2333,85.215,2.6667,35.3333,979.6667,868,264.5,1923.1,104.4778,0.0444,1.4556,0.7548,14299.7444,729.8897,506.7334,-9.6897,29.2889
search_candidate_000016_89bccabc,random-phased,90,90,29.2667,18.5,5,63.2,29.9881,736.6444,634.5,202.6,1320.8,0.1556,84.6506,2.5889,35.3667,978.6667,813,286.5,1858.8,103.1444,0.0444,1.4556,0.7671,14339.6667,769.7858,560.0623,-9.994,29.2667
search_candidate_000001_ae56bf95,random-phased,90,90,28.9556,17,4,60.5,30.1588,692.8333,501.5,140.5,1419.2,0.1667,79.6494,2.5889,34.6111,937.9778,682,207,2048.7,106.9889,0.0556,1.4,0.804,14382.3889,770.1581,533.7926,-11.0794,28.9556
search_candidate_000034_f86fe158,random-phased,90,90,28.6444,20,4.9,58.1,29.2432,696.9667,528,148,1436.4,0.1667,79.7628,2.5889,34.9556,935.4444,709.5,210,1817.6,107.9778,0.0556,1.4333,0.7867,14518.1556,782.7327,507.5243,-9.7216,28.6444
search_candidate_000067_a9bd2962,random-phased,90,90,28.5778,20.5,8,54.6,26.4394,717.4333,594,349.5,1255.9,0.1889,88.1911,2.7111,33.8778,997.1111,811.5,401.7,1772.5,109.7556,0.0222,1.7,0.724,15374.9,634.6213,415.3218,-5.2197,28.5778
search_candidate_000054_ea920ffa,random-phased,90,90,28.5556,16.5,3.9,54.4,35.3532,656.6667,492.5,169.6,1317,0.1222,75.7056,2.5333,33.0222,882.2222,654,180.7,1689.2,107.1778,0.0444,1.3222,0.8388,14148.1889,798.8021,520.3426,-13.7766,28.5556
search_candidate_000089_8a37f3d0,random-phased,90,90,28.4222,18,4,62.3,28.3467,693.1667,519,193,1493.8,0.1778,80.9167,2.5111,34.5333,932.1667,698,234,1897.4,105.9111,0.0444,1.5222,0.7409,14673.5889,732.5642,508.842,-10.1733,28.4222
search_candidate_000099_60daebfa,random-phased,90,90,28.4111,16,4,66.1,33.7319,630.4333,479.5,152.8,1216,0.0778,72.7778,2.4889,31.9444,816.0111,590.5,194.6,1667.9,110.0889,0.0333,1.3444,0.8758,14558.6111,746.7757,519.3138,-12.866,28.4111
search_candidate_000029_60a6050b,random-phased,90,90,28.3222,19,4,57.3,30.3966,715.1444,576,163.9,1385.4,0.2444,83.9106,2.5889,34.9222,964.3444,747,267,1701,101.5222,0.0667,1.4556,0.7464,14037.2,754.5142,511.6508,-11.1983,28.3222
search_candidate_000126_cb51a3a2,random-phased,90,90,28.2333,16,4,69.3,30.0958,640.1889,484.5,130.3,1451,0.1333,73.0683,2.5444,31.9444,844.8778,573,168.6,2104.9,109.4333,0.0333,1.3667,0.8391,14485.5556,769.3437,526.2482,-11.0479,28.2333
search_candidate_000085_a1b57728,random-phased,90,90,27.9,17,4,63.1,29.325,691.5,537.5,144.5,1302.1,0.2111,80.7072,2.5222,34.5111,911.1333,691,204.3,1846.3,105.3778,0.0556,1.4444,0.7663,14262.5778,744.7096,539.9925,-10.6625,27.9
search_candidate_000032_573dba16,random-phased,90,90,27.7444,16,4.9,71.1,32.0359,621.2667,463,134.7,1462.8,0.0778,71.3728,2.4889,31.8778,819.7333,584,180.7,1948.8,112.0333,0.0333,1.4,0.8492,14824.3444,777.0488,510.3136,-11.118,27.7444
search_candidate_000125_75825395,random-phased,90,90,27.5667,17,4,51.5,35.2266,615.5444,475,116.9,1281.4,0.1,71.9678,2.4333,31.9556,824.9556,564,168.9,1700.6,110.3,0.0333,1.3556,0.8589,14506.2,838.8891,533.0624,-13.6133,27.5667
search_candidate_000021_be34cf08,random-phased,90,90,27.4556,20.5,4,48.3,29.9989,700.9889,601.5,186.6,1463.3,0.2333,85.4017,2.5111,33.7778,946.9667,838.5,241.7,1956.3,98.1556,0.0667,1.3889,0.7338,13638.5556,727.8147,485.3016,-10.9995,27.4556
search_candidate_000062_83451e23,random-phased,90,90,27.3778,18.5,4,57.6,29.5524,659.5222,507.5,136.7,1175.2,0.1667,78.0267,2.4444,33.1778,896.0333,646.5,199.6,1761,106.5222,0.0333,1.4,0.811,14455.6444,761.1433,509.7244,-10.7762,27.3778
search_candidate_000090_f0b7cdc8,random-phased,90,90,27.3556,23.5,5,56.4,26.3178,699.5222,664.5,179,1212.7,0.1778,84.9744,2.5556,33.9111,961.9222,811.5,263.9,1776.1,104.4222,0.0556,1.5444,0.7597,14736.0667,709.6518,475.2749,-8.1589,27.3556
search_candidate_000042_05e85b2f,random-phased,90,90,27.1333,19,6,52.4,30.7391,705.9,547,234.4,1299.3,0.2667,87.5017,2.4889,33.4778,946.9778,758,310.2,1915.4,96.0444,0.0556,1.4222,0.7353,13653.5111,726.9632,492.8292,-9.3696,27.1333
search_candidate_000157_0f25f08e,random-phased,90,90,27.0778,17,3.9,58.1,27.6555,672.5667,550,153.8,1329.9,0.1333,77.565,2.4889,33.9222,874.8222,686,195,1768.6,105.9778,0.0333,1.4333,0.8028,14530.2333,731.1713,527.2472,-9.9278,27.0778
search_candidate_000019_1516644f,random-phased,90,90,27.0556,21,5.9,55,24.6641,789.1333,671,349.4,1450.9,0.3333,97.7039,2.5222,37.5,1130.3111,983,505.3,2176.4,90.9111,0.1111,1.4556,0.6603,13258.6222,684.3494,457.3786,-6.4321,27.0556
search_candidate_000098_195f5160,random-phased,90,90,26.9333,17.5,4,59,27.5446,702.7889,525,167.5,1449.2,0.1889,82.8733,2.4778,35.4556,962.2778,739.5,229.4,1868,105.1556,0.0333,1.5,0.7471,14476.2111,795.0184,536.516,-9.7723,26.9333
search_candidate_000133_e2216523,random-phased,90,90,26.7111,18.5,6.9,40.2,30.4037,701.5111,584.5,273.7,1384.6,0.1889,86.3517,2.5111,33.7556,931.5333,776.5,320,1781,101.7556,0.0444,1.4222,0.7839,14181.3889,667.9528,462.0745,-8.3018,26.7111
search_candidate_000132_5898b0bf,random-phased,90,90,26.5778,18.5,5,63,25.8878,743.0222,654.5,275.1,1392.1,0.2667,90.4372,2.4444,36.5222,1038.9667,816.5,368.1,1802.3,96.9333,0.0444,1.4778,0.7069,13869.5222,729.1822,494.8463,-7.9439,26.5778
search_candidate_000108_d5ade11a,random-phased,90,90,26.4333,13,4,71.6,34.3912,646.7222,462.5,159.2,1137.5,0.0889,76.4917,2.4222,32.5,881.8111,594.5,214.5,2038.6,110.5111,0.0333,1.4333,0.8385,14933.9111,877.8687,578.7504,-13.1956,26.4333
search_candidate_000148_be2155f6,random-phased,90,90,26.3889,16,4,52.2,29.1421,629.1778,482,129.3,1332,0.0889,74.3856,2.4,31.1333,823.0111,560,209,1678.3,110.3444,0.0333,1.4222,0.8494,14780.4222,726.905,552.1569,-10.571,26.3889
search_candidate_000160_b04a6eb4,random-phased,90,90,26.3222,14,4,50.1,31.4349,611.4778,471,156.7,1343.6,0.0667,72.9139,2.4111,30.9111,809.5222,611,224,1720,111.4333,0.0333,1.4111,0.8408,14905.5778,697.012,479.666,-11.7174,26.3222
search_candidate_000083_1f448c0f,random-phased,90,90,26.0889,16.5,5,56.3,30.8914,669.9,498.5,193.4,1433,0.1778,81.0811,2.4111,33.4889,907.9889,662,249.5,1888.7,102.6,0.0333,1.3333,0.82,13913.3222,773.8411,510.4313,-10.4457,26.0889
