candidateId,strategyVariantId,runs,scenarioCount,bossKillRate,avgExp,medianExp,p10Exp,p90Exp,expStdDev,avgScore,medianScore,p10Score,p90Score,completionRate,avgSurvivalTimeSeconds,avgLevel,avgKills,avgDamageDealt,medianDamageDealt,p10DamageDealt,p90DamageDealt,avgDamageTaken,damageWindowPassRate,avgDamageWindowViolationCount,avgMaxDamageWindowRatio,damageSafetyPenalty,damageDealtStdDev,scoreStdDev,consistencyScore,generalFitnessScore
centered_candidate_000421_08257900,centered-gaussian,5,5,0,60,62,45.4,73.8,12.853,1240.2,1198,1026.4,1479.2,0,113.24,4,62,1924.2,1714,1586.8,2384,133.6,0,2.4,0.6363,19371.8,367.5532,206.5937,38.9735,60
search_candidate_000240_a172f778,random-phased,5,5,0,60,53,37,91.4,27.247,1209.2,1192,809.4,1692.6,0,113.56,4,61.4,1955.8,1943,1007.6,3053.2,154,0,2,0.8969,18480,964.727,436.8182,23.3765,60
centered_candidate_000413_3301b44c,centered-gaussian,5,5,0,59.8,60,47.2,72.8,12.2703,1233.2,1224,1027.8,1454.4,0,116.88,4,61.2,1877,1851,1649.8,2124,137.2,0,2,0.8135,17549,210.1419,194.3352,41.0649,59.8
search_candidate_000303_c2e6724f,random-phased,5,5,0,59.8,66,39.6,77.2,16.8095,1281,1368,938.4,1581.6,0,128.28,4,63.6,2272,2696,1536.4,2774.2,140.4,0,2.6,0.5372,19548.6,586.6253,286.524,31.1952,59.8
search_candidate_000299_8df6f6d3,random-phased,5,5,0,59.6,41,39.4,93.6,28.0756,1191.4,965,905.8,1627,0,126.56,3.8,58,2118.2,1707,1422.2,3070.2,141.8,0,2.6,0.6855,20069.2,760.1461,346.5196,25.3622,59.6
centered_candidate_000422_b26fe84b,centered-gaussian,5,5,0,59.4,66,31.2,82.6,23.0963,1256.4,1382,800.6,1633.8,0,122.46,4,61.8,2203,2449,1188.4,3104,132.8,0,2,0.6737,17278.6,855.9776,372.5413,19.6518,59.4
centered_candidate_000426_375b667b,centered-gaussian,5,5,0,59.4,51,48.2,79,18.8743,1307.6,1196,1132.6,1586.8,0,121.8,4.4,64,2086.2,1939,1709.6,2585.6,139,0,2,0.6626,17451.4,410.7205,251.2486,38.7628,59.4
centered_candidate_000166_cb915d1b,centered-gaussian,5,5,0,59.2,59,25.8,92.4,29.4238,1209.2,1226,633.8,1760,0,117.7,4,59.2,2101.4,2419,850,3143.4,137.8,0,2,0.6552,17333.2,1024.7674,502.3606,11.0881,59.2
search_candidate_000448_c13ffba4,random-phased,5,5,0,59.2,58,29.2,94.6,32.5908,1217.4,1230,767,1697.4,0,124.5,4,61.6,2087,1921,1104.6,3209.4,166.2,0,2,0.9501,19707.2,989.8071,428.9665,12.9046,59.2
centered_candidate_000245_1b514760,centered-gaussian,5,5,0,59,44,35.8,89.2,24.7548,1221.6,1149,825.2,1642.8,0,116.1,4,60,1889.8,1829,1158.4,2604.8,132.4,0,1.8,0.7524,16447.4,646.2586,362.57,23.4226,59
centered_candidate_000419_e3f18a7e,centered-gaussian,5,5,0,59,57,32.6,86.8,23.8076,1242,1306,833,1632.4,0,120.68,4,61,2113.2,2030,1122.6,3127.6,133,0,2.2,0.7202,18230,885.4101,354.0774,20.6962,59
search_candidate_000070_dfce7cb2,random-phased,5,5,0,59,55,41.6,78.4,16.3218,1215.6,1200,967.8,1458.6,0,118.78,4.2,58.6,2080.2,2109,1567.2,2582.6,142,0,2.4,0.676,19157.8,445.6121,217.2064,33.4391,59
search_candidate_000502_a9929b9c,random-phased,5,5,0,59,49,47.4,78.2,15.9625,1272.8,1160,1109.6,1523,0,123.66,4.2,62.6,2222,1981,1742.8,2867.6,142.8,0,2.8,0.5616,20276,519.4871,211.3305,39.4188,59
search_candidate_000518_993ad917,random-phased,5,5,0,59,51,49.4,73.8,11.7813,1268.8,1178,1146.4,1454.2,0,124.4,4.2,62.2,2219.4,1981,1926,2664.4,143.4,0,2.8,0.62,20540.2,352.7609,149.4836,43.5093,59
centered_candidate_000282_3924c625,centered-gaussian,5,5,0,58.8,60,39.4,78,17.1511,1269,1396,921.6,1543,0,125.08,4.2,61.6,2223.8,2675,1368,2763.4,138,0,2.4,0.6746,18985.6,691.1895,290.5897,30.8245,58.8
search_candidate_000123_0fba3b82,random-phased,5,5,0,58.8,63,43,72,13.0138,1272.2,1298,1016,1502.4,0,122.02,4.2,62.6,2222.2,2039,1796.2,2719.8,140.4,0,2.4,0.6954,18878.4,420.1573,215.728,36.4931,58.8
search_candidate_000239_95e08bfc,random-phased,5,5,0,58.8,56,48.8,70.8,9.8468,1275.2,1209,1131.4,1455.8,0,125.34,4.2,63.6,2235.8,1950,1829.6,2773,153.2,0,2.8,0.6701,20711.8,440.0897,146.4109,43.8766,58.8
centered_candidate_000081_32284257,centered-gaussian,5,5,0,58.6,61,46.6,68.4,10.1311,1191.2,1248,970.8,1374.4,0,111.04,4,59.2,1785.8,1878,1369.2,2163.6,141,0,2.4,0.6749,19557,367.3159,185.5041,41.5344,58.6
search_candidate_000281_2e107e7c,random-phased,5,5,0,58.6,61,41.8,73.6,15.2394,1281.6,1295,1013.6,1532.8,0,129.26,4,63.8,2322.6,2220,1797.2,2912.6,142,0,2.2,0.5755,17058,524.6167,242.9688,34.1803,58.6
centered_candidate_000043_03a6e0f6,centered-gaussian,5,5,0,58.4,49,36.6,89,26.6953,1250,1229,883.6,1664.6,0,125.32,4,61.2,2114.6,2172,1410,2894.4,135.6,0,2.4,0.6828,19097.8,703.7896,364.7328,23.2523,58.4
centered_candidate_000085_bb5068fb,centered-gaussian,5,5,0,58.4,49,36.8,90.2,29.0489,1178.2,1087,846.4,1610.8,0,116.2,4,57.2,1946.8,1734,1294.6,2827.4,140.4,0,1.8,0.8314,17021.2,826.026,387.7114,22.2755,58.4
centered_candidate_000237_9a28f15a,centered-gaussian,5,5,0,58.4,57,34,84,22.0055,1249.4,1254,837.8,1655.8,0,122.46,4,61.8,2060.6,2026,1254.2,2870.2,137.2,0,1.8,0.7503,16608.2,719.1702,361.3998,22.9973,58.4
centered_candidate_000424_7f6b7673,centered-gaussian,5,5,0,58.4,41,30.6,94.6,29.3912,1190.6,964,771.2,1702.6,0,114.5,4,57.8,1916.6,1638,1029,2892.6,133,0,2.4,0.6916,19336.2,838.1009,426.5366,15.9044,58.4
centered_candidate_000459_d8b3c35d,centered-gaussian,5,5,0,58.4,50,40,82.4,20.3234,1260.2,1239,956,1584.6,0,117.58,4,63.4,1892.4,1694,1268.6,2649.8,136.4,0,1.6,0.7531,15734.4,666.7037,297.0787,29.8383,58.4
search_candidate_000177_26812efe,random-phased,5,5,0,58.2,59,42,75.8,15.4065,1194.2,1214,938,1467,0,117.24,3.8,59.8,1991.2,1850,1454,2646.4,140.2,0,2.6,0.596,19531.2,539.2066,241.5048,34.2968,58.2
centered_candidate_000266_436fd5c1,centered-gaussian,5,5,0,58,38,32.4,96.8,30.8739,1208,912,830.4,1766.4,0,112.08,4,60,1821.2,1720,1087.2,2664,135.8,0,2.6,0.6961,20091.4,729.2995,442.5982,16.963,58
centered_candidate_000398_9c93cb46,centered-gaussian,5,5,0,57.8,56,44.2,74.2,14.8513,1292.8,1301,1058.8,1541.2,0,135.44,4,63.4,2481.6,2328,2024.4,3116.4,138,0,2.8,0.6029,20417,554.9698,231.8028,36.7744,57.8
